LTER_site,local_site,date,yr,mon,doy,met,d1_temp,d1_flag,qa_temp,qa_flag
NWT,d1,1960-09-26,1960,9,270,airtemp_max,8,A,NA,NA
NWT,d1,1960-09-27,1960,9,271,airtemp_max,8,A,NA,NA
NWT,d1,1960-09-28,1960,9,272,airtemp_max,7,A,NA,NA
NWT,d1,1960-09-29,1960,9,273,airtemp_max,4,A,NA,NA
NWT,d1,1960-09-30,1960,9,274,airtemp_max,6,A,NA,NA
NWT,d1,1960-10-01,1960,10,275,airtemp_max,6,A,NA,NA
NWT,d1,1960-10-02,1960,10,276,airtemp_max,6,A,NA,NA
NWT,d1,1960-10-03,1960,10,277,airtemp_max,8,A,NA,NA
NWT,d1,1960-10-04,1960,10,278,airtemp_max,7,A,NA,NA
NWT,d1,1960-10-05,1960,10,279,airtemp_max,7,A,NA,NA
NWT,d1,1960-10-06,1960,10,280,airtemp_max,9,A,NA,NA
NWT,d1,1960-10-07,1960,10,281,airtemp_max,9,A,NA,NA
NWT,d1,1960-10-08,1960,10,282,airtemp_max,9,A,NA,NA
NWT,d1,1960-10-09,1960,10,283,airtemp_max,5,A,NA,NA
NWT,d1,1960-10-10,1960,10,284,airtemp_max,4,A,NA,NA
NWT,d1,1960-10-11,1960,10,285,airtemp_max,2,A,NA,NA
NWT,d1,1960-10-12,1960,10,286,airtemp_max,0,A,NA,NA
NWT,d1,1960-10-13,1960,10,287,airtemp_max,-1,A,NA,NA
NWT,d1,1960-10-14,1960,10,288,airtemp_max,-3,A,NA,NA
NWT,d1,1960-10-15,1960,10,289,airtemp_max,-3,A,NA,NA
NWT,d1,1960-10-16,1960,10,290,airtemp_max,3,A,NA,NA
NWT,d1,1960-10-17,1960,10,291,airtemp_max,-2,A,NA,NA
NWT,d1,1960-10-18,1960,10,292,airtemp_max,-4,A,NA,NA
NWT,d1,1960-10-19,1960,10,293,airtemp_max,-5,A,NA,NA
NWT,d1,1960-10-20,1960,10,294,airtemp_max,-2,A,NA,NA
NWT,d1,1960-10-21,1960,10,295,airtemp_max,0,A,NA,NA
NWT,d1,1960-10-22,1960,10,296,airtemp_max,2,A,NA,NA
NWT,d1,1960-10-23,1960,10,297,airtemp_max,3,A,NA,NA
NWT,d1,1960-10-24,1960,10,298,airtemp_max,3,A,NA,NA
NWT,d1,1960-10-25,1960,10,299,airtemp_max,1,A,NA,NA
NWT,d1,1960-10-26,1960,10,300,airtemp_max,6,A,NA,NA
NWT,d1,1960-10-27,1960,10,301,airtemp_max,2,A,NA,NA
NWT,d1,1960-10-28,1960,10,302,airtemp_max,-2,A,NA,NA
NWT,d1,1960-10-29,1960,10,303,airtemp_max,-8,A,NA,NA
NWT,d1,1960-10-30,1960,10,304,airtemp_max,-8,A,NA,NA
NWT,d1,1960-10-31,1960,10,305,airtemp_max,-7,A,NA,NA
NWT,d1,1960-11-01,1960,11,306,airtemp_max,-5,A,NA,NA
NWT,d1,1960-11-02,1960,11,307,airtemp_max,-2,A,NA,NA
NWT,d1,1960-11-03,1960,11,308,airtemp_max,-1,A,NA,NA
NWT,d1,1960-11-04,1960,11,309,airtemp_max,-2,A,NA,NA
NWT,d1,1960-11-05,1960,11,310,airtemp_max,-1,A,NA,NA
NWT,d1,1960-11-06,1960,11,311,airtemp_max,3,A,NA,NA
NWT,d1,1960-11-07,1960,11,312,airtemp_max,-1,A,NA,NA
NWT,d1,1960-11-08,1960,11,313,airtemp_max,-10,A,NA,NA
NWT,d1,1960-11-09,1960,11,314,airtemp_max,-10,A,NA,NA
NWT,d1,1960-11-10,1960,11,315,airtemp_max,-6,A,NA,NA
NWT,d1,1960-11-11,1960,11,316,airtemp_max,-3,A,NA,NA
NWT,d1,1960-11-12,1960,11,317,airtemp_max,-3,A,NA,NA
NWT,d1,1960-11-13,1960,11,318,airtemp_max,-3,A,NA,NA
NWT,d1,1960-11-14,1960,11,319,airtemp_max,-3,A,NA,NA
NWT,d1,1960-11-15,1960,11,320,airtemp_max,-11,A,NA,NA
NWT,d1,1960-11-16,1960,11,321,airtemp_max,-10,A,NA,NA
NWT,d1,1960-11-17,1960,11,322,airtemp_max,-6,A,NA,NA
NWT,d1,1960-11-18,1960,11,323,airtemp_max,-3,A,NA,NA
NWT,d1,1960-11-19,1960,11,324,airtemp_max,-5,A,NA,NA
NWT,d1,1960-11-20,1960,11,325,airtemp_max,-2,A,NA,NA
NWT,d1,1960-11-21,1960,11,326,airtemp_max,0,A,NA,NA
NWT,d1,1960-11-22,1960,11,327,airtemp_max,-7,A,NA,NA
NWT,d1,1960-11-23,1960,11,328,airtemp_max,-5,A,NA,NA
NWT,d1,1960-11-24,1960,11,329,airtemp_max,-2,A,NA,NA
NWT,d1,1960-11-25,1960,11,330,airtemp_max,2,A,NA,NA
NWT,d1,1960-11-26,1960,11,331,airtemp_max,-1,A,NA,NA
NWT,d1,1960-11-27,1960,11,332,airtemp_max,-1,A,NA,NA
NWT,d1,1960-11-28,1960,11,333,airtemp_max,-15.03220066,D,NA,NA
NWT,d1,1960-11-29,1960,11,334,airtemp_max,-5.833876087,D,NA,NA
NWT,d1,1960-11-30,1960,11,335,airtemp_max,-5.124616174,D,NA,NA
NWT,d1,1960-12-01,1960,12,336,airtemp_max,0,A,NA,NA
NWT,d1,1960-12-02,1960,12,337,airtemp_max,-1,A,NA,NA
NWT,d1,1960-12-03,1960,12,338,airtemp_max,-1,A,NA,NA
NWT,d1,1960-12-04,1960,12,339,airtemp_max,-10,A,NA,NA
NWT,d1,1960-12-05,1960,12,340,airtemp_max,-19,A,NA,NA
NWT,d1,1960-12-06,1960,12,341,airtemp_max,-12,A,NA,NA
NWT,d1,1960-12-07,1960,12,342,airtemp_max,-5,A,NA,NA
NWT,d1,1960-12-08,1960,12,343,airtemp_max,0,A,NA,NA
NWT,d1,1960-12-09,1960,12,344,airtemp_max,-3,A,NA,NA
NWT,d1,1960-12-10,1960,12,345,airtemp_max,-8,A,NA,NA
NWT,d1,1960-12-11,1960,12,346,airtemp_max,0,A,NA,NA
NWT,d1,1960-12-12,1960,12,347,airtemp_max,2,A,NA,NA
NWT,d1,1960-12-13,1960,12,348,airtemp_max,-2,A,NA,NA
NWT,d1,1960-12-14,1960,12,349,airtemp_max,-4,A,NA,NA
NWT,d1,1960-12-15,1960,12,350,airtemp_max,-11,A,NA,NA
NWT,d1,1960-12-16,1960,12,351,airtemp_max,-10,A,NA,NA
NWT,d1,1960-12-17,1960,12,352,airtemp_max,-11,A,NA,NA
NWT,d1,1960-12-18,1960,12,353,airtemp_max,-8,A,NA,NA
NWT,d1,1960-12-19,1960,12,354,airtemp_max,-7,A,NA,NA
NWT,d1,1960-12-20,1960,12,355,airtemp_max,-16,A,NA,NA
NWT,d1,1960-12-21,1960,12,356,airtemp_max,-13,A,NA,NA
NWT,d1,1960-12-22,1960,12,357,airtemp_max,-9,A,NA,NA
NWT,d1,1960-12-23,1960,12,358,airtemp_max,-5,A,NA,NA
NWT,d1,1960-12-24,1960,12,359,airtemp_max,-2,A,NA,NA
NWT,d1,1960-12-25,1960,12,360,airtemp_max,-6,A,NA,NA
NWT,d1,1960-12-26,1960,12,361,airtemp_max,-10,A,NA,NA
NWT,d1,1960-12-27,1960,12,362,airtemp_max,-12,A,NA,NA
NWT,d1,1960-12-28,1960,12,363,airtemp_max,-14,A,NA,NA
NWT,d1,1960-12-29,1960,12,364,airtemp_max,-8,A,NA,NA
NWT,d1,1960-12-30,1960,12,365,airtemp_max,-7,A,NA,NA
NWT,d1,1960-12-31,1960,12,366,airtemp_max,-10,A,NA,NA
NWT,d1,1961-01-01,1961,1,1,airtemp_max,-19,A,NA,NA
NWT,d1,1961-01-02,1961,1,2,airtemp_max,-15,A,NA,NA
NWT,d1,1961-01-03,1961,1,3,airtemp_max,-6,A,NA,NA
NWT,d1,1961-01-04,1961,1,4,airtemp_max,-9,A,NA,NA
NWT,d1,1961-01-05,1961,1,5,airtemp_max,-3,A,NA,NA
NWT,d1,1961-01-06,1961,1,6,airtemp_max,-3,A,NA,NA
NWT,d1,1961-01-07,1961,1,7,airtemp_max,-2,A,NA,NA
NWT,d1,1961-01-08,1961,1,8,airtemp_max,-3,A,NA,NA
NWT,d1,1961-01-09,1961,1,9,airtemp_max,-1,A,NA,NA
NWT,d1,1961-01-10,1961,1,10,airtemp_max,-5,A,NA,NA
NWT,d1,1961-01-11,1961,1,11,airtemp_max,0,A,NA,NA
NWT,d1,1961-01-12,1961,1,12,airtemp_max,-3,A,NA,NA
NWT,d1,1961-01-13,1961,1,13,airtemp_max,-11,A,NA,NA
NWT,d1,1961-01-14,1961,1,14,airtemp_max,-12,A,NA,NA
NWT,d1,1961-01-15,1961,1,15,airtemp_max,-7,A,NA,NA
NWT,d1,1961-01-16,1961,1,16,airtemp_max,-5,A,NA,NA
NWT,d1,1961-01-17,1961,1,17,airtemp_max,-2,A,NA,NA
NWT,d1,1961-01-18,1961,1,18,airtemp_max,-6,A,NA,NA
NWT,d1,1961-01-19,1961,1,19,airtemp_max,-12,A,NA,NA
NWT,d1,1961-01-20,1961,1,20,airtemp_max,-12,A,NA,NA
NWT,d1,1961-01-21,1961,1,21,airtemp_max,-7,A,NA,NA
NWT,d1,1961-01-22,1961,1,22,airtemp_max,-7,A,NA,NA
NWT,d1,1961-01-23,1961,1,23,airtemp_max,-1,A,NA,NA
NWT,d1,1961-01-24,1961,1,24,airtemp_max,0,A,NA,NA
NWT,d1,1961-01-25,1961,1,25,airtemp_max,-7,A,NA,NA
NWT,d1,1961-01-26,1961,1,26,airtemp_max,-13,A,NA,NA
NWT,d1,1961-01-27,1961,1,27,airtemp_max,-10,A,NA,NA
NWT,d1,1961-01-28,1961,1,28,airtemp_max,-11,A,NA,NA
NWT,d1,1961-01-29,1961,1,29,airtemp_max,-9,A,NA,NA
NWT,d1,1961-01-30,1961,1,30,airtemp_max,-7,A,NA,NA
NWT,d1,1961-01-31,1961,1,31,airtemp_max,-1,A,NA,NA
NWT,d1,1961-02-01,1961,2,32,airtemp_max,-7,A,NA,NA
NWT,d1,1961-02-02,1961,2,33,airtemp_max,-8,A,NA,NA
NWT,d1,1961-02-03,1961,2,34,airtemp_max,-9,A,NA,NA
NWT,d1,1961-02-04,1961,2,35,airtemp_max,-12,A,NA,NA
NWT,d1,1961-02-05,1961,2,36,airtemp_max,-11,A,NA,NA
NWT,d1,1961-02-06,1961,2,37,airtemp_max,-3,A,NA,NA
NWT,d1,1961-02-07,1961,2,38,airtemp_max,-9,A,NA,NA
NWT,d1,1961-02-08,1961,2,39,airtemp_max,-8,A,NA,NA
NWT,d1,1961-02-09,1961,2,40,airtemp_max,-8,A,NA,NA
NWT,d1,1961-02-10,1961,2,41,airtemp_max,-4,A,NA,NA
NWT,d1,1961-02-11,1961,2,42,airtemp_max,-1,A,NA,NA
NWT,d1,1961-02-12,1961,2,43,airtemp_max,-1,A,NA,NA
NWT,d1,1961-02-13,1961,2,44,airtemp_max,-9,A,NA,NA
NWT,d1,1961-02-14,1961,2,45,airtemp_max,-6,A,NA,NA
NWT,d1,1961-02-15,1961,2,46,airtemp_max,-3,A,NA,NA
NWT,d1,1961-02-16,1961,2,47,airtemp_max,-2,A,NA,NA
NWT,d1,1961-02-17,1961,2,48,airtemp_max,-8,A,NA,NA
NWT,d1,1961-02-18,1961,2,49,airtemp_max,-13,A,NA,NA
NWT,d1,1961-02-19,1961,2,50,airtemp_max,-12,A,NA,NA
NWT,d1,1961-02-20,1961,2,51,airtemp_max,-6,A,NA,NA
NWT,d1,1961-02-21,1961,2,52,airtemp_max,0,A,NA,NA
NWT,d1,1961-02-22,1961,2,53,airtemp_max,-6,A,NA,NA
NWT,d1,1961-02-23,1961,2,54,airtemp_max,-14,A,NA,NA
NWT,d1,1961-02-24,1961,2,55,airtemp_max,-11,A,NA,NA
NWT,d1,1961-02-25,1961,2,56,airtemp_max,-10,A,NA,NA
NWT,d1,1961-02-26,1961,2,57,airtemp_max,-13,A,NA,NA
NWT,d1,1961-02-27,1961,2,58,airtemp_max,-15,A,NA,NA
NWT,d1,1961-02-28,1961,2,59,airtemp_max,-15,A,NA,NA
NWT,d1,1961-03-01,1961,3,60,airtemp_max,-8,A,NA,NA
NWT,d1,1961-03-02,1961,3,61,airtemp_max,-6,A,NA,NA
NWT,d1,1961-03-03,1961,3,62,airtemp_max,-7,A,NA,NA
NWT,d1,1961-03-04,1961,3,63,airtemp_max,-10,A,NA,NA
NWT,d1,1961-03-05,1961,3,64,airtemp_max,-11,A,NA,NA
NWT,d1,1961-03-06,1961,3,65,airtemp_max,-8,A,NA,NA
NWT,d1,1961-03-07,1961,3,66,airtemp_max,-15,A,NA,NA
NWT,d1,1961-03-08,1961,3,67,airtemp_max,-10,A,NA,NA
NWT,d1,1961-03-09,1961,3,68,airtemp_max,-1,A,NA,NA
NWT,d1,1961-03-10,1961,3,69,airtemp_max,-7,A,NA,NA
NWT,d1,1961-03-11,1961,3,70,airtemp_max,-7,A,NA,NA
NWT,d1,1961-03-12,1961,3,71,airtemp_max,-12,A,NA,NA
NWT,d1,1961-03-13,1961,3,72,airtemp_max,-5,A,NA,NA
NWT,d1,1961-03-14,1961,3,73,airtemp_max,-3,A,NA,NA
NWT,d1,1961-03-15,1961,3,74,airtemp_max,-1,A,NA,NA
NWT,d1,1961-03-16,1961,3,75,airtemp_max,0,A,NA,NA
NWT,d1,1961-03-17,1961,3,76,airtemp_max,-6,A,NA,NA
NWT,d1,1961-03-18,1961,3,77,airtemp_max,-11,A,NA,NA
NWT,d1,1961-03-19,1961,3,78,airtemp_max,-4,A,NA,NA
NWT,d1,1961-03-20,1961,3,79,airtemp_max,-7,A,NA,NA
NWT,d1,1961-03-21,1961,3,80,airtemp_max,-11,A,NA,NA
NWT,d1,1961-03-22,1961,3,81,airtemp_max,-5,A,NA,NA
NWT,d1,1961-03-23,1961,3,82,airtemp_max,3,A,NA,NA
NWT,d1,1961-03-24,1961,3,83,airtemp_max,-1,A,NA,NA
NWT,d1,1961-03-25,1961,3,84,airtemp_max,-2,A,NA,NA
NWT,d1,1961-03-26,1961,3,85,airtemp_max,-10,A,NA,NA
NWT,d1,1961-03-27,1961,3,86,airtemp_max,-8,A,NA,NA
NWT,d1,1961-03-28,1961,3,87,airtemp_max,-12,A,NA,NA
NWT,d1,1961-03-29,1961,3,88,airtemp_max,-2,A,NA,NA
NWT,d1,1961-03-30,1961,3,89,airtemp_max,-3,A,NA,NA
NWT,d1,1961-03-31,1961,3,90,airtemp_max,-7,A,NA,NA
NWT,d1,1961-04-01,1961,4,91,airtemp_max,-5,A,NA,NA
NWT,d1,1961-04-02,1961,4,92,airtemp_max,-3,A,NA,NA
NWT,d1,1961-04-03,1961,4,93,airtemp_max,0,A,NA,NA
NWT,d1,1961-04-04,1961,4,94,airtemp_max,-1,A,NA,NA
NWT,d1,1961-04-05,1961,4,95,airtemp_max,-8,A,NA,NA
NWT,d1,1961-04-06,1961,4,96,airtemp_max,-7,A,NA,NA
NWT,d1,1961-04-07,1961,4,97,airtemp_max,-3,A,NA,NA
NWT,d1,1961-04-08,1961,4,98,airtemp_max,-12,A,NA,NA
NWT,d1,1961-04-09,1961,4,99,airtemp_max,-10,A,NA,NA
NWT,d1,1961-04-10,1961,4,100,airtemp_max,-5,A,NA,NA
NWT,d1,1961-04-11,1961,4,101,airtemp_max,-11,A,NA,NA
NWT,d1,1961-04-12,1961,4,102,airtemp_max,-3,A,NA,NA
NWT,d1,1961-04-13,1961,4,103,airtemp_max,-5,A,NA,NA
NWT,d1,1961-04-14,1961,4,104,airtemp_max,-12,A,NA,NA
NWT,d1,1961-04-15,1961,4,105,airtemp_max,-11,A,NA,NA
NWT,d1,1961-04-16,1961,4,106,airtemp_max,-7,A,NA,NA
NWT,d1,1961-04-17,1961,4,107,airtemp_max,-1,A,NA,NA
NWT,d1,1961-04-18,1961,4,108,airtemp_max,3,A,NA,NA
NWT,d1,1961-04-19,1961,4,109,airtemp_max,5,A,NA,NA
NWT,d1,1961-04-20,1961,4,110,airtemp_max,-2,A,NA,NA
NWT,d1,1961-04-21,1961,4,111,airtemp_max,-2,A,NA,NA
NWT,d1,1961-04-22,1961,4,112,airtemp_max,2,A,NA,NA
NWT,d1,1961-04-23,1961,4,113,airtemp_max,-3,A,NA,NA
NWT,d1,1961-04-24,1961,4,114,airtemp_max,-7,A,NA,NA
NWT,d1,1961-04-25,1961,4,115,airtemp_max,-10,A,NA,NA
NWT,d1,1961-04-26,1961,4,116,airtemp_max,-8,A,NA,NA
NWT,d1,1961-04-27,1961,4,117,airtemp_max,-4,A,NA,NA
NWT,d1,1961-04-28,1961,4,118,airtemp_max,-1,A,NA,NA
NWT,d1,1961-04-29,1961,4,119,airtemp_max,3,A,NA,NA
NWT,d1,1961-04-30,1961,4,120,airtemp_max,2,A,NA,NA
NWT,d1,1961-05-01,1961,5,121,airtemp_max,2,A,NA,NA
NWT,d1,1961-05-02,1961,5,122,airtemp_max,4,A,NA,NA
NWT,d1,1961-05-03,1961,5,123,airtemp_max,0,A,NA,NA
NWT,d1,1961-05-04,1961,5,124,airtemp_max,0,A,NA,NA
NWT,d1,1961-05-05,1961,5,125,airtemp_max,-3,A,NA,NA
NWT,d1,1961-05-06,1961,5,126,airtemp_max,-3,A,NA,NA
NWT,d1,1961-05-07,1961,5,127,airtemp_max,-3,A,NA,NA
NWT,d1,1961-05-08,1961,5,128,airtemp_max,-3,A,NA,NA
NWT,d1,1961-05-09,1961,5,129,airtemp_max,4,A,NA,NA
NWT,d1,1961-05-10,1961,5,130,airtemp_max,8,A,NA,NA
NWT,d1,1961-05-11,1961,5,131,airtemp_max,10,A,NA,NA
NWT,d1,1961-05-12,1961,5,132,airtemp_max,4,A,NA,NA
NWT,d1,1961-05-13,1961,5,133,airtemp_max,-3,A,NA,NA
NWT,d1,1961-05-14,1961,5,134,airtemp_max,-3,A,NA,NA
NWT,d1,1961-05-15,1961,5,135,airtemp_max,0,A,NA,NA
NWT,d1,1961-05-16,1961,5,136,airtemp_max,0,A,NA,NA
NWT,d1,1961-05-17,1961,5,137,airtemp_max,1,A,NA,NA
NWT,d1,1961-05-18,1961,5,138,airtemp_max,7,A,NA,NA
NWT,d1,1961-05-19,1961,5,139,airtemp_max,9,A,NA,NA
NWT,d1,1961-05-20,1961,5,140,airtemp_max,5,A,NA,NA
NWT,d1,1961-05-21,1961,5,141,airtemp_max,4,A,NA,NA
NWT,d1,1961-05-22,1961,5,142,airtemp_max,7,A,NA,NA
NWT,d1,1961-05-23,1961,5,143,airtemp_max,9,A,NA,NA
NWT,d1,1961-05-24,1961,5,144,airtemp_max,7,A,NA,NA
NWT,d1,1961-05-25,1961,5,145,airtemp_max,2,A,NA,NA
NWT,d1,1961-05-26,1961,5,146,airtemp_max,7,A,NA,NA
NWT,d1,1961-05-27,1961,5,147,airtemp_max,9,A,NA,NA
NWT,d1,1961-05-28,1961,5,148,airtemp_max,9,A,NA,NA
NWT,d1,1961-05-29,1961,5,149,airtemp_max,8,A,NA,NA
NWT,d1,1961-05-30,1961,5,150,airtemp_max,9,A,NA,NA
NWT,d1,1961-05-31,1961,5,151,airtemp_max,10,A,NA,NA
NWT,d1,1961-06-01,1961,6,152,airtemp_max,3,A,NA,NA
NWT,d1,1961-06-02,1961,6,153,airtemp_max,0,A,NA,NA
NWT,d1,1961-06-03,1961,6,154,airtemp_max,-1,A,NA,NA
NWT,d1,1961-06-04,1961,6,155,airtemp_max,0,A,NA,NA
NWT,d1,1961-06-05,1961,6,156,airtemp_max,3,A,NA,NA
NWT,d1,1961-06-06,1961,6,157,airtemp_max,3,A,NA,NA
NWT,d1,1961-06-07,1961,6,158,airtemp_max,5,A,NA,NA
NWT,d1,1961-06-08,1961,6,159,airtemp_max,9,A,NA,NA
NWT,d1,1961-06-09,1961,6,160,airtemp_max,13,A,NA,NA
NWT,d1,1961-06-10,1961,6,161,airtemp_max,13,A,NA,NA
NWT,d1,1961-06-11,1961,6,162,airtemp_max,11,A,NA,NA
NWT,d1,1961-06-12,1961,6,163,airtemp_max,12,A,NA,NA
NWT,d1,1961-06-13,1961,6,164,airtemp_max,9,A,NA,NA
NWT,d1,1961-06-14,1961,6,165,airtemp_max,5,A,NA,NA
NWT,d1,1961-06-15,1961,6,166,airtemp_max,2,A,NA,NA
NWT,d1,1961-06-16,1961,6,167,airtemp_max,8,A,NA,NA
NWT,d1,1961-06-17,1961,6,168,airtemp_max,11,A,NA,NA
NWT,d1,1961-06-18,1961,6,169,airtemp_max,10,A,NA,NA
NWT,d1,1961-06-19,1961,6,170,airtemp_max,9,A,NA,NA
NWT,d1,1961-06-20,1961,6,171,airtemp_max,10,A,NA,NA
NWT,d1,1961-06-21,1961,6,172,airtemp_max,14,A,NA,NA
NWT,d1,1961-06-22,1961,6,173,airtemp_max,13,A,NA,NA
NWT,d1,1961-06-23,1961,6,174,airtemp_max,12,A,NA,NA
NWT,d1,1961-06-24,1961,6,175,airtemp_max,9,A,NA,NA
NWT,d1,1961-06-25,1961,6,176,airtemp_max,10,A,NA,NA
NWT,d1,1961-06-26,1961,6,177,airtemp_max,12,A,NA,NA
NWT,d1,1961-06-27,1961,6,178,airtemp_max,14,A,NA,NA
NWT,d1,1961-06-28,1961,6,179,airtemp_max,13,A,NA,NA
NWT,d1,1961-06-29,1961,6,180,airtemp_max,15,A,NA,NA
NWT,d1,1961-06-30,1961,6,181,airtemp_max,12,A,NA,NA
NWT,d1,1961-07-01,1961,7,182,airtemp_max,12,A,NA,NA
NWT,d1,1961-07-02,1961,7,183,airtemp_max,12,A,NA,NA
NWT,d1,1961-07-03,1961,7,184,airtemp_max,13,A,NA,NA
NWT,d1,1961-07-04,1961,7,185,airtemp_max,13,A,NA,NA
NWT,d1,1961-07-05,1961,7,186,airtemp_max,12,A,NA,NA
NWT,d1,1961-07-06,1961,7,187,airtemp_max,11,A,NA,NA
NWT,d1,1961-07-07,1961,7,188,airtemp_max,11,A,NA,NA
NWT,d1,1961-07-08,1961,7,189,airtemp_max,11,A,NA,NA
NWT,d1,1961-07-09,1961,7,190,airtemp_max,11,A,NA,NA
NWT,d1,1961-07-10,1961,7,191,airtemp_max,11,A,NA,NA
NWT,d1,1961-07-11,1961,7,192,airtemp_max,8,A,NA,NA
NWT,d1,1961-07-12,1961,7,193,airtemp_max,8,A,NA,NA
NWT,d1,1961-07-13,1961,7,194,airtemp_max,11,A,NA,NA
NWT,d1,1961-07-14,1961,7,195,airtemp_max,9,A,NA,NA
NWT,d1,1961-07-15,1961,7,196,airtemp_max,11,A,NA,NA
NWT,d1,1961-07-16,1961,7,197,airtemp_max,13,A,NA,NA
NWT,d1,1961-07-17,1961,7,198,airtemp_max,16,A,NA,NA
NWT,d1,1961-07-18,1961,7,199,airtemp_max,12,A,NA,NA
NWT,d1,1961-07-19,1961,7,200,airtemp_max,12,A,NA,NA
NWT,d1,1961-07-20,1961,7,201,airtemp_max,8,A,NA,NA
NWT,d1,1961-07-21,1961,7,202,airtemp_max,1,A,NA,NA
NWT,d1,1961-07-22,1961,7,203,airtemp_max,8,A,NA,NA
NWT,d1,1961-07-23,1961,7,204,airtemp_max,13,A,NA,NA
NWT,d1,1961-07-24,1961,7,205,airtemp_max,14,A,NA,NA
NWT,d1,1961-07-25,1961,7,206,airtemp_max,14,A,NA,NA
NWT,d1,1961-07-26,1961,7,207,airtemp_max,14,A,NA,NA
NWT,d1,1961-07-27,1961,7,208,airtemp_max,15,A,NA,NA
NWT,d1,1961-07-28,1961,7,209,airtemp_max,14,A,NA,NA
NWT,d1,1961-07-29,1961,7,210,airtemp_max,15,A,NA,NA
NWT,d1,1961-07-30,1961,7,211,airtemp_max,12,A,NA,NA
NWT,d1,1961-07-31,1961,7,212,airtemp_max,10,A,NA,NA
NWT,d1,1961-08-01,1961,8,213,airtemp_max,11,A,NA,NA
NWT,d1,1961-08-02,1961,8,214,airtemp_max,9,A,NA,NA
NWT,d1,1961-08-03,1961,8,215,airtemp_max,10,A,NA,NA
NWT,d1,1961-08-04,1961,8,216,airtemp_max,12,A,NA,NA
NWT,d1,1961-08-05,1961,8,217,airtemp_max,14,A,NA,NA
NWT,d1,1961-08-06,1961,8,218,airtemp_max,14,A,NA,NA
NWT,d1,1961-08-07,1961,8,219,airtemp_max,15,A,NA,NA
NWT,d1,1961-08-08,1961,8,220,airtemp_max,13,A,NA,NA
NWT,d1,1961-08-09,1961,8,221,airtemp_max,12,A,NA,NA
NWT,d1,1961-08-10,1961,8,222,airtemp_max,11,A,NA,NA
NWT,d1,1961-08-11,1961,8,223,airtemp_max,11,A,NA,NA
NWT,d1,1961-08-12,1961,8,224,airtemp_max,10,A,NA,NA
NWT,d1,1961-08-13,1961,8,225,airtemp_max,9,A,NA,NA
NWT,d1,1961-08-14,1961,8,226,airtemp_max,12,A,NA,NA
NWT,d1,1961-08-15,1961,8,227,airtemp_max,11,A,NA,NA
NWT,d1,1961-08-16,1961,8,228,airtemp_max,13,A,NA,NA
NWT,d1,1961-08-17,1961,8,229,airtemp_max,9,A,NA,NA
NWT,d1,1961-08-18,1961,8,230,airtemp_max,10,A,NA,NA
NWT,d1,1961-08-19,1961,8,231,airtemp_max,10,A,NA,NA
NWT,d1,1961-08-20,1961,8,232,airtemp_max,13,A,NA,NA
NWT,d1,1961-08-21,1961,8,233,airtemp_max,8,A,NA,NA
NWT,d1,1961-08-22,1961,8,234,airtemp_max,10,A,NA,NA
NWT,d1,1961-08-23,1961,8,235,airtemp_max,13,A,NA,NA
NWT,d1,1961-08-24,1961,8,236,airtemp_max,12,A,NA,NA
NWT,d1,1961-08-25,1961,8,237,airtemp_max,9,A,NA,NA
NWT,d1,1961-08-26,1961,8,238,airtemp_max,9,A,NA,NA
NWT,d1,1961-08-27,1961,8,239,airtemp_max,12,A,NA,NA
NWT,d1,1961-08-28,1961,8,240,airtemp_max,13,A,NA,NA
NWT,d1,1961-08-29,1961,8,241,airtemp_max,13,A,NA,NA
NWT,d1,1961-08-30,1961,8,242,airtemp_max,7,A,NA,NA
NWT,d1,1961-08-31,1961,8,243,airtemp_max,7,A,NA,NA
NWT,d1,1961-09-01,1961,9,244,airtemp_max,7,A,NA,NA
NWT,d1,1961-09-02,1961,9,245,airtemp_max,4,A,NA,NA
NWT,d1,1961-09-03,1961,9,246,airtemp_max,-5,A,NA,NA
NWT,d1,1961-09-04,1961,9,247,airtemp_max,-3,A,NA,NA
NWT,d1,1961-09-05,1961,9,248,airtemp_max,1,A,NA,NA
NWT,d1,1961-09-06,1961,9,249,airtemp_max,8,A,NA,NA
NWT,d1,1961-09-07,1961,9,250,airtemp_max,8,A,NA,NA
NWT,d1,1961-09-08,1961,9,251,airtemp_max,9,A,NA,NA
NWT,d1,1961-09-09,1961,9,252,airtemp_max,9,A,NA,NA
NWT,d1,1961-09-10,1961,9,253,airtemp_max,5,A,NA,NA
NWT,d1,1961-09-11,1961,9,254,airtemp_max,8,A,NA,NA
NWT,d1,1961-09-12,1961,9,255,airtemp_max,4,A,NA,NA
NWT,d1,1961-09-13,1961,9,256,airtemp_max,7,A,NA,NA
NWT,d1,1961-09-14,1961,9,257,airtemp_max,7,A,NA,NA
NWT,d1,1961-09-15,1961,9,258,airtemp_max,9,A,NA,NA
NWT,d1,1961-09-16,1961,9,259,airtemp_max,7,A,NA,NA
NWT,d1,1961-09-17,1961,9,260,airtemp_max,9,A,NA,NA
NWT,d1,1961-09-18,1961,9,261,airtemp_max,9,A,NA,NA
NWT,d1,1961-09-19,1961,9,262,airtemp_max,2,A,NA,NA
NWT,d1,1961-09-20,1961,9,263,airtemp_max,-3,A,NA,NA
NWT,d1,1961-09-21,1961,9,264,airtemp_max,0,A,NA,NA
NWT,d1,1961-09-22,1961,9,265,airtemp_max,-2,A,NA,NA
