LTER_site,local_site,logger,date,yr,mon,doy,met,c1cr_temp,c1cr_flag,qa_temp,qa_flag
NWT,c1,cr21x,1992-03-10,1992,3,70,airtemp_max,3.114,NA,3.114,NA
NWT,c1,cr21x,1992-03-11,1992,3,71,airtemp_max,8.14,NA,8.14,NA
NWT,c1,cr21x,1992-03-12,1992,3,72,airtemp_max,6.675,NA,6.675,NA
NWT,c1,cr21x,1992-03-13,1992,3,73,airtemp_max,9.72,NA,9.72,NA
NWT,c1,cr21x,1992-03-14,1992,3,74,airtemp_max,10.06,NA,10.06,NA
NWT,c1,cr21x,1992-03-15,1992,3,75,airtemp_max,11.12,NA,11.12,NA
NWT,c1,cr21x,1992-03-16,1992,3,76,airtemp_max,11.17,NA,11.17,NA
NWT,c1,cr21x,1992-03-17,1992,3,77,airtemp_max,9.31,NA,9.31,NA
NWT,c1,cr21x,1992-03-18,1992,3,78,airtemp_max,5.659,NA,5.659,NA
NWT,c1,cr21x,1992-03-19,1992,3,79,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1992-03-20,1992,3,80,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1992-03-21,1992,3,81,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1992-03-22,1992,3,82,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1992-03-23,1992,3,83,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1992-03-24,1992,3,84,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1992-03-25,1992,3,85,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1992-03-26,1992,3,86,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1992-03-27,1992,3,87,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1992-03-28,1992,3,88,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1992-03-29,1992,3,89,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1992-03-30,1992,3,90,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1992-03-31,1992,3,91,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1992-04-01,1992,4,92,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1992-04-02,1992,4,93,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1992-04-03,1992,4,94,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1992-04-04,1992,4,95,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1992-04-05,1992,4,96,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1992-04-06,1992,4,97,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1992-04-07,1992,4,98,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1992-04-08,1992,4,99,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1992-04-09,1992,4,100,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1992-04-10,1992,4,101,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1992-04-11,1992,4,102,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1992-04-12,1992,4,103,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1992-04-13,1992,4,104,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1992-04-14,1992,4,105,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1992-04-15,1992,4,106,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1992-04-16,1992,4,107,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1992-04-17,1992,4,108,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1992-04-18,1992,4,109,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1992-04-19,1992,4,110,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1992-04-20,1992,4,111,airtemp_max,6.423,NA,6.423,NA
NWT,c1,cr21x,1992-04-21,1992,4,112,airtemp_max,11.53,NA,11.53,NA
NWT,c1,cr21x,1992-04-22,1992,4,113,airtemp_max,10.28,NA,10.28,NA
NWT,c1,cr21x,1992-04-23,1992,4,114,airtemp_max,3.862,NA,3.862,NA
NWT,c1,cr21x,1992-04-24,1992,4,115,airtemp_max,11.59,NA,11.59,NA
NWT,c1,cr21x,1992-04-25,1992,4,116,airtemp_max,12.45,NA,12.45,NA
NWT,c1,cr21x,1992-04-26,1992,4,117,airtemp_max,15.66,NA,15.66,NA
NWT,c1,cr21x,1992-04-27,1992,4,118,airtemp_max,18.38,NA,18.38,NA
NWT,c1,cr21x,1992-04-28,1992,4,119,airtemp_max,18.11,NA,18.11,NA
NWT,c1,cr21x,1992-04-29,1992,4,120,airtemp_max,18.6,NA,18.6,NA
NWT,c1,cr21x,1992-04-30,1992,4,121,airtemp_max,19.02,NA,19.02,NA
NWT,c1,cr21x,1992-05-01,1992,5,122,airtemp_max,17.45,NA,17.45,NA
NWT,c1,cr21x,1992-05-02,1992,5,123,airtemp_max,4.23,NA,4.23,NA
NWT,c1,cr21x,1992-05-03,1992,5,124,airtemp_max,13.54,NA,13.54,NA
NWT,c1,cr21x,1992-05-04,1992,5,125,airtemp_max,14.61,NA,14.61,NA
NWT,c1,cr21x,1992-05-05,1992,5,126,airtemp_max,14.6,NA,14.6,NA
NWT,c1,cr21x,1992-05-06,1992,5,127,airtemp_max,18.34,NA,18.34,NA
NWT,c1,cr21x,1992-05-07,1992,5,128,airtemp_max,14.17,NA,14.17,NA
NWT,c1,cr21x,1992-05-08,1992,5,129,airtemp_max,15.21,NA,15.21,NA
NWT,c1,cr21x,1992-05-09,1992,5,130,airtemp_max,12.79,NA,12.79,NA
NWT,c1,cr21x,1992-05-10,1992,5,131,airtemp_max,8.42,NA,8.42,NA
NWT,c1,cr21x,1992-05-11,1992,5,132,airtemp_max,14.43,NA,14.43,NA
NWT,c1,cr21x,1992-05-12,1992,5,133,airtemp_max,10.68,NA,10.68,NA
NWT,c1,cr21x,1992-05-13,1992,5,134,airtemp_max,14.41,NA,14.41,NA
NWT,c1,cr21x,1992-05-14,1992,5,135,airtemp_max,15.46,NA,15.46,NA
NWT,c1,cr21x,1992-05-15,1992,5,136,airtemp_max,17.27,NA,17.27,NA
NWT,c1,cr21x,1992-05-16,1992,5,137,airtemp_max,16.31,NA,16.31,NA
NWT,c1,cr21x,1992-05-17,1992,5,138,airtemp_max,19.43,NA,19.43,NA
NWT,c1,cr21x,1992-05-18,1992,5,139,airtemp_max,20.7,NA,20.7,NA
NWT,c1,cr21x,1992-05-19,1992,5,140,airtemp_max,19.75,NA,19.75,NA
NWT,c1,cr21x,1992-05-20,1992,5,141,airtemp_max,17.19,NA,17.19,NA
NWT,c1,cr21x,1992-05-21,1992,5,142,airtemp_max,15.37,NA,15.37,NA
NWT,c1,cr21x,1992-05-22,1992,5,143,airtemp_max,6.996,NA,6.996,NA
NWT,c1,cr21x,1992-05-23,1992,5,144,airtemp_max,13.38,NA,13.38,NA
NWT,c1,cr21x,1992-05-24,1992,5,145,airtemp_max,15.08,NA,15.08,NA
NWT,c1,cr21x,1992-05-25,1992,5,146,airtemp_max,3.699,NA,3.699,NA
NWT,c1,cr21x,1992-05-26,1992,5,147,airtemp_max,14.05,NA,14.05,NA
NWT,c1,cr21x,1992-05-27,1992,5,148,airtemp_max,6.92,NA,6.92,NA
NWT,c1,cr21x,1992-05-28,1992,5,149,airtemp_max,12.28,NA,12.28,NA
NWT,c1,cr21x,1992-05-29,1992,5,150,airtemp_max,10.91,NA,10.91,NA
NWT,c1,cr21x,1992-05-30,1992,5,151,airtemp_max,7.66,NA,7.66,NA
NWT,c1,cr21x,1992-05-31,1992,5,152,airtemp_max,7.1,NA,7.1,NA
NWT,c1,cr21x,1992-06-01,1992,6,153,airtemp_max,7.59,NA,7.59,NA
NWT,c1,cr21x,1992-06-02,1992,6,154,airtemp_max,17.07,NA,17.07,NA
NWT,c1,cr21x,1992-06-03,1992,6,155,airtemp_max,16.66,NA,16.66,NA
NWT,c1,cr21x,1992-06-04,1992,6,156,airtemp_max,18.06,NA,18.06,NA
NWT,c1,cr21x,1992-06-05,1992,6,157,airtemp_max,14.7,NA,14.7,NA
NWT,c1,cr21x,1992-06-06,1992,6,158,airtemp_max,16.57,NA,16.57,NA
NWT,c1,cr21x,1992-06-07,1992,6,159,airtemp_max,15.25,NA,15.25,NA
NWT,c1,cr21x,1992-06-08,1992,6,160,airtemp_max,13.89,NA,13.89,NA
NWT,c1,cr21x,1992-06-09,1992,6,161,airtemp_max,11.09,NA,11.09,NA
NWT,c1,cr21x,1992-06-10,1992,6,162,airtemp_max,16.18,NA,16.18,NA
NWT,c1,cr21x,1992-06-11,1992,6,163,airtemp_max,15.2,NA,15.2,NA
NWT,c1,cr21x,1992-06-12,1992,6,164,airtemp_max,18.13,NA,18.13,NA
NWT,c1,cr21x,1992-06-13,1992,6,165,airtemp_max,18.18,NA,18.18,NA
NWT,c1,cr21x,1992-06-14,1992,6,166,airtemp_max,15.16,NA,15.16,NA
NWT,c1,cr21x,1992-06-15,1992,6,167,airtemp_max,14.59,NA,14.59,NA
NWT,c1,cr21x,1992-06-16,1992,6,168,airtemp_max,12.37,NA,12.37,NA
NWT,c1,cr21x,1992-06-17,1992,6,169,airtemp_max,14.46,NA,14.46,NA
NWT,c1,cr21x,1992-06-18,1992,6,170,airtemp_max,18.71,NA,18.71,NA
NWT,c1,cr21x,1992-06-19,1992,6,171,airtemp_max,18.57,NA,18.57,NA
NWT,c1,cr21x,1992-06-20,1992,6,172,airtemp_max,20.41,NA,20.41,NA
NWT,c1,cr21x,1992-06-21,1992,6,173,airtemp_max,21.52,NA,21.52,NA
NWT,c1,cr21x,1992-06-22,1992,6,174,airtemp_max,21.17,NA,21.17,NA
NWT,c1,cr21x,1992-06-23,1992,6,175,airtemp_max,21.42,NA,21.42,NA
NWT,c1,cr21x,1992-06-24,1992,6,176,airtemp_max,23.26,NA,23.26,NA
NWT,c1,cr21x,1992-06-25,1992,6,177,airtemp_max,13.89,NA,13.89,NA
NWT,c1,cr21x,1992-06-26,1992,6,178,airtemp_max,17.1,NA,17.1,NA
NWT,c1,cr21x,1992-06-27,1992,6,179,airtemp_max,15.51,NA,15.51,NA
NWT,c1,cr21x,1992-06-28,1992,6,180,airtemp_max,18.11,NA,18.11,NA
NWT,c1,cr21x,1992-06-29,1992,6,181,airtemp_max,20,NA,20,NA
NWT,c1,cr21x,1992-06-30,1992,6,182,airtemp_max,21.68,NA,21.68,NA
NWT,c1,cr21x,1992-07-01,1992,7,183,airtemp_max,14.32,NA,14.32,NA
NWT,c1,cr21x,1992-07-02,1992,7,184,airtemp_max,9.82,NA,9.82,NA
NWT,c1,cr21x,1992-07-03,1992,7,185,airtemp_max,19.13,NA,19.13,NA
NWT,c1,cr21x,1992-07-04,1992,7,186,airtemp_max,23.87,NA,23.87,NA
NWT,c1,cr21x,1992-07-05,1992,7,187,airtemp_max,24.83,NA,24.83,NA
NWT,c1,cr21x,1992-07-06,1992,7,188,airtemp_max,25.21,NA,25.21,NA
NWT,c1,cr21x,1992-07-07,1992,7,189,airtemp_max,22.25,NA,22.25,NA
NWT,c1,cr21x,1992-07-08,1992,7,190,airtemp_max,17.3,NA,17.3,NA
NWT,c1,cr21x,1992-07-09,1992,7,191,airtemp_max,18.55,NA,18.55,NA
NWT,c1,cr21x,1992-07-10,1992,7,192,airtemp_max,21.14,NA,21.14,NA
NWT,c1,cr21x,1992-07-11,1992,7,193,airtemp_max,20.24,NA,20.24,NA
NWT,c1,cr21x,1992-07-12,1992,7,194,airtemp_max,14.49,NA,14.49,NA
NWT,c1,cr21x,1992-07-13,1992,7,195,airtemp_max,17.05,NA,17.05,NA
NWT,c1,cr21x,1992-07-14,1992,7,196,airtemp_max,19.63,NA,19.63,NA
NWT,c1,cr21x,1992-07-15,1992,7,197,airtemp_max,20.75,NA,20.75,NA
NWT,c1,cr21x,1992-07-16,1992,7,198,airtemp_max,10.82,NA,10.82,NA
NWT,c1,cr21x,1992-07-17,1992,7,199,airtemp_max,18.64,NA,18.64,NA
NWT,c1,cr21x,1992-07-18,1992,7,200,airtemp_max,20.84,NA,20.84,NA
NWT,c1,cr21x,1992-07-19,1992,7,201,airtemp_max,19.77,NA,19.77,NA
NWT,c1,cr21x,1992-07-20,1992,7,202,airtemp_max,18.12,NA,18.12,NA
NWT,c1,cr21x,1992-07-21,1992,7,203,airtemp_max,21.76,NA,21.76,NA
NWT,c1,cr21x,1992-07-22,1992,7,204,airtemp_max,21,NA,21,NA
NWT,c1,cr21x,1992-07-23,1992,7,205,airtemp_max,20.85,NA,20.85,NA
NWT,c1,cr21x,1992-07-24,1992,7,206,airtemp_max,22.68,NA,22.68,NA
NWT,c1,cr21x,1992-07-25,1992,7,207,airtemp_max,15.83,NA,15.83,NA
NWT,c1,cr21x,1992-07-26,1992,7,208,airtemp_max,20.44,NA,20.44,NA
NWT,c1,cr21x,1992-07-27,1992,7,209,airtemp_max,21.55,NA,21.55,NA
NWT,c1,cr21x,1992-07-28,1992,7,210,airtemp_max,23.31,NA,23.31,NA
NWT,c1,cr21x,1992-07-29,1992,7,211,airtemp_max,20.54,NA,20.54,NA
NWT,c1,cr21x,1992-07-30,1992,7,212,airtemp_max,18.65,NA,18.65,NA
NWT,c1,cr21x,1992-07-31,1992,7,213,airtemp_max,21.36,NA,21.36,NA
NWT,c1,cr21x,1992-08-01,1992,8,214,airtemp_max,21.97,NA,21.97,NA
NWT,c1,cr21x,1992-08-02,1992,8,215,airtemp_max,23.34,NA,23.34,NA
NWT,c1,cr21x,1992-08-03,1992,8,216,airtemp_max,19.46,NA,19.46,NA
NWT,c1,cr21x,1992-08-04,1992,8,217,airtemp_max,21.79,NA,21.79,NA
NWT,c1,cr21x,1992-08-05,1992,8,218,airtemp_max,22.31,NA,22.31,NA
NWT,c1,cr21x,1992-08-06,1992,8,219,airtemp_max,15.17,NA,15.17,NA
NWT,c1,cr21x,1992-08-07,1992,8,220,airtemp_max,23.39,NA,23.39,NA
NWT,c1,cr21x,1992-08-08,1992,8,221,airtemp_max,22.75,NA,22.75,NA
NWT,c1,cr21x,1992-08-09,1992,8,222,airtemp_max,23.35,NA,23.35,NA
NWT,c1,cr21x,1992-08-10,1992,8,223,airtemp_max,19.45,NA,19.45,NA
NWT,c1,cr21x,1992-08-11,1992,8,224,airtemp_max,21.48,NA,21.48,NA
NWT,c1,cr21x,1992-08-12,1992,8,225,airtemp_max,13.86,NA,13.86,NA
NWT,c1,cr21x,1992-08-13,1992,8,226,airtemp_max,20.51,NA,20.51,NA
NWT,c1,cr21x,1992-08-14,1992,8,227,airtemp_max,20.36,NA,20.36,NA
NWT,c1,cr21x,1992-08-15,1992,8,228,airtemp_max,21.01,NA,21.01,NA
NWT,c1,cr21x,1992-08-16,1992,8,229,airtemp_max,19.02,NA,19.02,NA
NWT,c1,cr21x,1992-08-17,1992,8,230,airtemp_max,14.72,NA,14.72,NA
NWT,c1,cr21x,1992-08-18,1992,8,231,airtemp_max,18.79,NA,18.79,NA
NWT,c1,cr21x,1992-08-19,1992,8,232,airtemp_max,19.86,NA,19.86,NA
NWT,c1,cr21x,1992-08-20,1992,8,233,airtemp_max,22.89,NA,22.89,NA
NWT,c1,cr21x,1992-08-21,1992,8,234,airtemp_max,23.04,NA,23.04,NA
NWT,c1,cr21x,1992-08-22,1992,8,235,airtemp_max,21.38,NA,21.38,NA
NWT,c1,cr21x,1992-08-23,1992,8,236,airtemp_max,16.77,NA,16.77,NA
NWT,c1,cr21x,1992-08-24,1992,8,237,airtemp_max,5.882,NA,5.882,NA
NWT,c1,cr21x,1992-08-25,1992,8,238,airtemp_max,12.2,NA,12.2,NA
NWT,c1,cr21x,1992-08-26,1992,8,239,airtemp_max,13.59,NA,13.59,NA
NWT,c1,cr21x,1992-08-27,1992,8,240,airtemp_max,16.79,NA,16.79,NA
NWT,c1,cr21x,1992-08-28,1992,8,241,airtemp_max,19.34,NA,19.34,NA
NWT,c1,cr21x,1992-08-29,1992,8,242,airtemp_max,16.71,NA,16.71,NA
NWT,c1,cr21x,1992-08-30,1992,8,243,airtemp_max,19.66,NA,19.66,NA
NWT,c1,cr21x,1992-08-31,1992,8,244,airtemp_max,17.13,NA,17.13,NA
NWT,c1,cr21x,1992-09-01,1992,9,245,airtemp_max,10.01,NA,10.01,NA
NWT,c1,cr21x,1992-09-02,1992,9,246,airtemp_max,15.6,NA,15.6,NA
NWT,c1,cr21x,1992-09-03,1992,9,247,airtemp_max,17.73,NA,17.73,NA
NWT,c1,cr21x,1992-09-04,1992,9,248,airtemp_max,20.27,NA,20.27,NA
NWT,c1,cr21x,1992-09-05,1992,9,249,airtemp_max,14.59,NA,14.59,NA
NWT,c1,cr21x,1992-09-06,1992,9,250,airtemp_max,18.56,NA,18.56,NA
NWT,c1,cr21x,1992-09-07,1992,9,251,airtemp_max,15.99,NA,15.99,NA
NWT,c1,cr21x,1992-09-08,1992,9,252,airtemp_max,18.91,NA,18.91,NA
NWT,c1,cr21x,1992-09-09,1992,9,253,airtemp_max,19.34,NA,19.34,NA
NWT,c1,cr21x,1992-09-10,1992,9,254,airtemp_max,19.14,NA,19.14,NA
NWT,c1,cr21x,1992-09-11,1992,9,255,airtemp_max,21.55,NA,21.55,NA
NWT,c1,cr21x,1992-09-12,1992,9,256,airtemp_max,19.78,NA,19.78,NA
NWT,c1,cr21x,1992-09-13,1992,9,257,airtemp_max,19.32,NA,19.32,NA
NWT,c1,cr21x,1992-09-14,1992,9,258,airtemp_max,20.57,NA,20.57,NA
NWT,c1,cr21x,1992-09-15,1992,9,259,airtemp_max,20.82,NA,20.82,NA
NWT,c1,cr21x,1992-09-16,1992,9,260,airtemp_max,17.35,NA,17.35,NA
NWT,c1,cr21x,1992-09-17,1992,9,261,airtemp_max,17.4,NA,17.4,NA
NWT,c1,cr21x,1992-09-18,1992,9,262,airtemp_max,17.84,NA,17.84,NA
NWT,c1,cr21x,1992-09-19,1992,9,263,airtemp_max,14.8,NA,14.8,NA
NWT,c1,cr21x,1992-09-20,1992,9,264,airtemp_max,15.05,NA,15.05,NA
NWT,c1,cr21x,1992-09-21,1992,9,265,airtemp_max,13.69,NA,13.69,NA
NWT,c1,cr21x,1992-09-22,1992,9,266,airtemp_max,21.29,NA,21.29,NA
NWT,c1,cr21x,1992-09-23,1992,9,267,airtemp_max,22.68,NA,22.68,NA
NWT,c1,cr21x,1992-09-24,1992,9,268,airtemp_max,19.39,NA,19.39,NA
NWT,c1,cr21x,1992-09-25,1992,9,269,airtemp_max,12.2,NA,12.2,NA
NWT,c1,cr21x,1992-09-26,1992,9,270,airtemp_max,12.56,NA,12.56,NA
NWT,c1,cr21x,1992-09-27,1992,9,271,airtemp_max,17.14,NA,17.14,NA
NWT,c1,cr21x,1992-09-28,1992,9,272,airtemp_max,17.87,NA,17.87,NA
NWT,c1,cr21x,1992-09-29,1992,9,273,airtemp_max,20.64,NA,20.64,NA
NWT,c1,cr21x,1992-09-30,1992,9,274,airtemp_max,20.44,NA,20.44,NA
NWT,c1,cr21x,1992-10-01,1992,10,275,airtemp_max,21.81,NA,21.81,NA
NWT,c1,cr21x,1992-10-02,1992,10,276,airtemp_max,20.82,NA,20.82,NA
NWT,c1,cr21x,1992-10-03,1992,10,277,airtemp_max,20.78,NA,20.78,NA
NWT,c1,cr21x,1992-10-04,1992,10,278,airtemp_max,16.4,NA,16.4,NA
NWT,c1,cr21x,1992-10-05,1992,10,279,airtemp_max,11.36,NA,11.36,NA
NWT,c1,cr21x,1992-10-06,1992,10,280,airtemp_max,13.77,NA,13.77,NA
NWT,c1,cr21x,1992-10-07,1992,10,281,airtemp_max,0.057,NA,0.057,NA
NWT,c1,cr21x,1992-10-08,1992,10,282,airtemp_max,4.266,NA,4.266,NA
NWT,c1,cr21x,1992-10-09,1992,10,283,airtemp_max,4.385,NA,4.385,NA
NWT,c1,cr21x,1992-10-10,1992,10,284,airtemp_max,13.57,NA,13.57,NA
NWT,c1,cr21x,1992-10-11,1992,10,285,airtemp_max,15.45,NA,15.45,NA
NWT,c1,cr21x,1992-10-12,1992,10,286,airtemp_max,14.91,NA,14.91,NA
NWT,c1,cr21x,1992-10-13,1992,10,287,airtemp_max,18.51,NA,18.51,NA
NWT,c1,cr21x,1992-10-14,1992,10,288,airtemp_max,14.19,NA,14.19,NA
NWT,c1,cr21x,1992-10-15,1992,10,289,airtemp_max,11.93,NA,11.93,NA
NWT,c1,cr21x,1992-10-16,1992,10,290,airtemp_max,8.54,NA,8.54,NA
NWT,c1,cr21x,1992-10-17,1992,10,291,airtemp_max,12.3,NA,12.3,NA
NWT,c1,cr21x,1992-10-18,1992,10,292,airtemp_max,14.39,NA,14.39,NA
NWT,c1,cr21x,1992-10-19,1992,10,293,airtemp_max,15.16,NA,15.16,NA
NWT,c1,cr21x,1992-10-20,1992,10,294,airtemp_max,17.7,NA,17.7,NA
NWT,c1,cr21x,1992-10-21,1992,10,295,airtemp_max,18.66,NA,18.66,NA
NWT,c1,cr21x,1992-10-22,1992,10,296,airtemp_max,15.6,NA,15.6,NA
NWT,c1,cr21x,1992-10-23,1992,10,297,airtemp_max,15.29,NA,15.29,NA
NWT,c1,cr21x,1992-10-24,1992,10,298,airtemp_max,18.61,NA,18.61,NA
NWT,c1,cr21x,1992-10-25,1992,10,299,airtemp_max,15.91,NA,15.91,NA
NWT,c1,cr21x,1992-10-26,1992,10,300,airtemp_max,9.38,NA,9.38,NA
NWT,c1,cr21x,1992-10-27,1992,10,301,airtemp_max,15.37,NA,15.37,NA
NWT,c1,cr21x,1992-10-28,1992,10,302,airtemp_max,8.76,NA,8.76,NA
NWT,c1,cr21x,1992-10-29,1992,10,303,airtemp_max,8.83,NA,8.83,NA
NWT,c1,cr21x,1992-10-30,1992,10,304,airtemp_max,10.28,NA,10.28,NA
NWT,c1,cr21x,1992-10-31,1992,10,305,airtemp_max,4.118,NA,4.118,NA
NWT,c1,cr21x,1992-11-01,1992,11,306,airtemp_max,-0.72,NA,-0.72,NA
NWT,c1,cr21x,1992-11-02,1992,11,307,airtemp_max,0.606,NA,0.606,NA
NWT,c1,cr21x,1992-11-03,1992,11,308,airtemp_max,-6.413,NA,-6.413,NA
NWT,c1,cr21x,1992-11-04,1992,11,309,airtemp_max,-1.448,NA,-1.448,NA
NWT,c1,cr21x,1992-11-05,1992,11,310,airtemp_max,-2.375,NA,-2.375,NA
NWT,c1,cr21x,1992-11-06,1992,11,311,airtemp_max,0.764,NA,0.764,NA
NWT,c1,cr21x,1992-11-07,1992,11,312,airtemp_max,5.543,NA,5.543,NA
NWT,c1,cr21x,1992-11-08,1992,11,313,airtemp_max,4.576,NA,4.576,NA
NWT,c1,cr21x,1992-11-09,1992,11,314,airtemp_max,3.076,NA,3.076,NA
NWT,c1,cr21x,1992-11-10,1992,11,315,airtemp_max,-3.352,NA,-3.352,NA
NWT,c1,cr21x,1992-11-11,1992,11,316,airtemp_max,8.05,NA,8.05,NA
NWT,c1,cr21x,1992-11-12,1992,11,317,airtemp_max,4.685,NA,4.685,NA
NWT,c1,cr21x,1992-11-13,1992,11,318,airtemp_max,3.381,NA,3.381,NA
NWT,c1,cr21x,1992-11-14,1992,11,319,airtemp_max,10.18,NA,10.18,NA
NWT,c1,cr21x,1992-11-15,1992,11,320,airtemp_max,10.88,NA,10.88,NA
NWT,c1,cr21x,1992-11-16,1992,11,321,airtemp_max,9.36,NA,9.36,NA
NWT,c1,cr21x,1992-11-17,1992,11,322,airtemp_max,11.23,NA,11.23,NA
NWT,c1,cr21x,1992-11-18,1992,11,323,airtemp_max,4.819,NA,4.819,NA
NWT,c1,cr21x,1992-11-19,1992,11,324,airtemp_max,6.551,NA,6.551,NA
NWT,c1,cr21x,1992-11-20,1992,11,325,airtemp_max,-4.32,NA,-4.32,NA
NWT,c1,cr21x,1992-11-21,1992,11,326,airtemp_max,-0.537,NA,-0.537,NA
NWT,c1,cr21x,1992-11-22,1992,11,327,airtemp_max,2.547,NA,2.547,NA
NWT,c1,cr21x,1992-11-23,1992,11,328,airtemp_max,-6.073,NA,-6.073,NA
NWT,c1,cr21x,1992-11-24,1992,11,329,airtemp_max,-9.26,NA,-9.26,NA
NWT,c1,cr21x,1992-11-25,1992,11,330,airtemp_max,-1.483,NA,-1.483,NA
NWT,c1,cr21x,1992-11-26,1992,11,331,airtemp_max,0.947,NA,0.947,NA
NWT,c1,cr21x,1992-11-27,1992,11,332,airtemp_max,9.84,NA,9.84,NA
NWT,c1,cr21x,1992-11-28,1992,11,333,airtemp_max,5.344,NA,5.344,NA
NWT,c1,cr21x,1992-11-29,1992,11,334,airtemp_max,-1.101,NA,-1.101,NA
NWT,c1,cr21x,1992-11-30,1992,11,335,airtemp_max,-2.681,NA,-2.681,NA
NWT,c1,cr21x,1992-12-01,1992,12,336,airtemp_max,-3.088,NA,-3.088,NA
NWT,c1,cr21x,1992-12-02,1992,12,337,airtemp_max,7.04,NA,7.04,NA
NWT,c1,cr21x,1992-12-03,1992,12,338,airtemp_max,2.317,NA,2.317,NA
NWT,c1,cr21x,1992-12-04,1992,12,339,airtemp_max,-0.312,NA,-0.312,NA
NWT,c1,cr21x,1992-12-05,1992,12,340,airtemp_max,-2.353,NA,-2.353,NA
NWT,c1,cr21x,1992-12-06,1992,12,341,airtemp_max,-2.977,NA,-2.977,NA
NWT,c1,cr21x,1992-12-07,1992,12,342,airtemp_max,4.114,NA,4.114,NA
NWT,c1,cr21x,1992-12-08,1992,12,343,airtemp_max,3.515,NA,3.515,NA
NWT,c1,cr21x,1992-12-09,1992,12,344,airtemp_max,-3.292,NA,-3.292,NA
NWT,c1,cr21x,1992-12-10,1992,12,345,airtemp_max,4.804,NA,4.804,NA
NWT,c1,cr21x,1992-12-11,1992,12,346,airtemp_max,9.13,NA,9.13,NA
NWT,c1,cr21x,1992-12-12,1992,12,347,airtemp_max,-1.607,NA,-1.607,NA
NWT,c1,cr21x,1992-12-13,1992,12,348,airtemp_max,-7.75,NA,-7.75,NA
NWT,c1,cr21x,1992-12-14,1992,12,349,airtemp_max,6.468,NA,6.468,NA
NWT,c1,cr21x,1992-12-15,1992,12,350,airtemp_max,-3.816,NA,-3.816,NA
NWT,c1,cr21x,1992-12-16,1992,12,351,airtemp_max,-1.28,NA,-1.28,NA
NWT,c1,cr21x,1992-12-17,1992,12,352,airtemp_max,-0.326,NA,-0.326,NA
NWT,c1,cr21x,1992-12-18,1992,12,353,airtemp_max,-7.31,NA,-7.31,NA
NWT,c1,cr21x,1992-12-19,1992,12,354,airtemp_max,-5.282,NA,-5.282,NA
NWT,c1,cr21x,1992-12-20,1992,12,355,airtemp_max,-0.98,NA,-0.98,NA
NWT,c1,cr21x,1992-12-21,1992,12,356,airtemp_max,1.41,NA,1.41,NA
NWT,c1,cr21x,1992-12-22,1992,12,357,airtemp_max,-5.189,NA,-5.189,NA
NWT,c1,cr21x,1992-12-23,1992,12,358,airtemp_max,-0.014,NA,-0.014,NA
NWT,c1,cr21x,1992-12-24,1992,12,359,airtemp_max,2.97,NA,2.97,NA
NWT,c1,cr21x,1992-12-25,1992,12,360,airtemp_max,-1.21,NA,-1.21,NA
NWT,c1,cr21x,1992-12-26,1992,12,361,airtemp_max,1.333,NA,1.333,NA
NWT,c1,cr21x,1992-12-27,1992,12,362,airtemp_max,2.77,NA,2.77,NA
NWT,c1,cr21x,1992-12-28,1992,12,363,airtemp_max,7.52,NA,7.52,NA
NWT,c1,cr21x,1992-12-29,1992,12,364,airtemp_max,7.02,NA,7.02,NA
NWT,c1,cr21x,1992-12-30,1992,12,365,airtemp_max,-1.124,NA,-1.124,NA
NWT,c1,cr21x,1992-12-31,1992,12,366,airtemp_max,2.581,NA,2.581,NA
