"","LTER_site","local_site","date","yr","mon","day","ppt_tot","source"
"2815","NWT","sdl",1989-04-14,1989,4,14,0,"NSF proposal data"
"2816","NWT","sdl",1989-04-15,1989,4,15,0,"NSF proposal data"
"2817","NWT","sdl",1989-04-16,1989,4,16,3.12,"NSF proposal data"
"2818","NWT","sdl",1989-04-17,1989,4,17,1.56,"NSF proposal data"
"2819","NWT","sdl",1989-04-18,1989,4,18,0,"NSF proposal data"
"2820","NWT","sdl",1989-04-19,1989,4,19,0,"NSF proposal data"
"2821","NWT","sdl",1989-04-20,1989,4,20,0,"NSF proposal data"
"2822","NWT","sdl",1989-04-21,1989,4,21,0,"NSF proposal data"
"2823","NWT","sdl",1989-04-22,1989,4,22,0,"NSF proposal data"
"2824","NWT","sdl",1989-04-23,1989,4,23,0,"NSF proposal data"
"2825","NWT","sdl",1989-04-24,1989,4,24,0,"NSF proposal data"
"2826","NWT","sdl",1989-04-25,1989,4,25,0,"NSF proposal data"
"2827","NWT","sdl",1989-04-26,1989,4,26,0,"NSF proposal data"
"2828","NWT","sdl",1989-04-27,1989,4,27,2.73,"NSF proposal data"
"2829","NWT","sdl",1989-04-28,1989,4,28,1.56,"NSF proposal data"
"2830","NWT","sdl",1989-04-29,1989,4,29,1.17,"NSF proposal data"
"2831","NWT","sdl",1989-04-30,1989,4,30,2.73,"NSF proposal data"
"2832","NWT","sdl",1989-05-01,1989,5,1,1.95,"NSF proposal data"
"2833","NWT","sdl",1989-05-02,1989,5,2,3.12,"NSF proposal data"
"2834","NWT","sdl",1989-05-03,1989,5,3,2.73,"NSF proposal data"
"2835","NWT","sdl",1989-05-04,1989,5,4,2.34,"NSF proposal data"
"2836","NWT","sdl",1989-05-05,1989,5,5,0,"NSF proposal data"
"2837","NWT","sdl",1989-05-06,1989,5,6,0,"NSF proposal data"
"2838","NWT","sdl",1989-05-07,1989,5,7,0,"NSF proposal data"
"2839","NWT","sdl",1989-05-08,1989,5,8,0,"NSF proposal data"
"2840","NWT","sdl",1989-05-09,1989,5,9,0,"NSF proposal data"
"2841","NWT","sdl",1989-05-10,1989,5,10,0.39,"NSF proposal data"
"2842","NWT","sdl",1989-05-11,1989,5,11,0,"NSF proposal data"
"2843","NWT","sdl",1989-05-12,1989,5,12,0,"NSF proposal data"
"2844","NWT","sdl",1989-05-13,1989,5,13,2.73,"NSF proposal data"
"2845","NWT","sdl",1989-05-14,1989,5,14,9.36,"NSF proposal data"
"2846","NWT","sdl",1989-05-15,1989,5,15,1.56,"NSF proposal data"
"2847","NWT","sdl",1989-05-16,1989,5,16,0.39,"NSF proposal data"
"2848","NWT","sdl",1989-05-17,1989,5,17,0.39,"NSF proposal data"
"2849","NWT","sdl",1989-05-18,1989,5,18,0,"NSF proposal data"
"2850","NWT","sdl",1989-05-19,1989,5,19,0,"NSF proposal data"
"2851","NWT","sdl",1989-05-20,1989,5,20,0,"NSF proposal data"
"2852","NWT","sdl",1989-05-21,1989,5,21,0,"NSF proposal data"
"2853","NWT","sdl",1989-05-22,1989,5,22,0,"NSF proposal data"
"2854","NWT","sdl",1989-05-23,1989,5,23,0,"NSF proposal data"
"2855","NWT","sdl",1989-05-24,1989,5,24,0,"NSF proposal data"
"2856","NWT","sdl",1989-05-25,1989,5,25,0.39,"NSF proposal data"
"2857","NWT","sdl",1989-05-26,1989,5,26,0.78,"NSF proposal data"
"2858","NWT","sdl",1989-05-27,1989,5,27,0,"NSF proposal data"
"2859","NWT","sdl",1989-05-28,1989,5,28,0,"NSF proposal data"
"2860","NWT","sdl",1989-05-29,1989,5,29,0.78,"NSF proposal data"
"2861","NWT","sdl",1989-05-30,1989,5,30,0.39,"NSF proposal data"
"2862","NWT","sdl",1989-05-31,1989,5,31,0.39,"NSF proposal data"
"2863","NWT","sdl",1989-06-01,1989,6,1,0,"NSF proposal data"
"2864","NWT","sdl",1989-06-02,1989,6,2,0,"NSF proposal data"
"2865","NWT","sdl",1989-06-03,1989,6,3,7,"NSF proposal data"
"2866","NWT","sdl",1989-06-04,1989,6,4,5,"NSF proposal data"
"2867","NWT","sdl",1989-06-05,1989,6,5,0,"NSF proposal data"
"2868","NWT","sdl",1989-06-06,1989,6,6,2,"NSF proposal data"
"2869","NWT","sdl",1989-06-07,1989,6,7,1,"NSF proposal data"
"2870","NWT","sdl",1989-06-08,1989,6,8,14,"NSF proposal data"
"2871","NWT","sdl",1989-06-09,1989,6,9,0,"NSF proposal data"
"2872","NWT","sdl",1989-06-10,1989,6,10,3,"NSF proposal data"
"2873","NWT","sdl",1989-06-11,1989,6,11,0,"NSF proposal data"
"2874","NWT","sdl",1989-06-12,1989,6,12,1,"NSF proposal data"
"2875","NWT","sdl",1989-06-13,1989,6,13,1,"NSF proposal data"
"2876","NWT","sdl",1989-06-14,1989,6,14,0,"NSF proposal data"
"2877","NWT","sdl",1989-06-15,1989,6,15,0,"NSF proposal data"
"2878","NWT","sdl",1989-06-16,1989,6,16,0,"NSF proposal data"
"2879","NWT","sdl",1989-06-17,1989,6,17,1,"NSF proposal data"
"2880","NWT","sdl",1989-06-18,1989,6,18,0,"NSF proposal data"
"2881","NWT","sdl",1989-06-19,1989,6,19,0,"NSF proposal data"
"2882","NWT","sdl",1989-06-20,1989,6,20,0,"NSF proposal data"
"2883","NWT","sdl",1989-06-21,1989,6,21,1,"NSF proposal data"
"2884","NWT","sdl",1989-06-22,1989,6,22,2,"NSF proposal data"
"2885","NWT","sdl",1989-06-23,1989,6,23,6,"NSF proposal data"
"2886","NWT","sdl",1989-06-24,1989,6,24,0,"NSF proposal data"
"2887","NWT","sdl",1989-06-25,1989,6,25,0,"NSF proposal data"
"2888","NWT","sdl",1989-06-26,1989,6,26,0,"NSF proposal data"
"2889","NWT","sdl",1989-06-27,1989,6,27,0,"NSF proposal data"
"2890","NWT","sdl",1989-06-28,1989,6,28,0,"NSF proposal data"
"2891","NWT","sdl",1989-06-29,1989,6,29,0,"NSF proposal data"
"2892","NWT","sdl",1989-06-30,1989,6,30,0,"NSF proposal data"
"2893","NWT","sdl",1989-07-01,1989,7,1,0,"NSF proposal data"
"2894","NWT","sdl",1989-07-02,1989,7,2,0,"NSF proposal data"
"2895","NWT","sdl",1989-07-03,1989,7,3,0,"NSF proposal data"
"2896","NWT","sdl",1989-07-04,1989,7,4,0,"NSF proposal data"
"2897","NWT","sdl",1989-07-05,1989,7,5,0,"NSF proposal data"
"2898","NWT","sdl",1989-07-06,1989,7,6,0,"NSF proposal data"
"2899","NWT","sdl",1989-07-07,1989,7,7,0,"NSF proposal data"
"2900","NWT","sdl",1989-07-08,1989,7,8,0,"NSF proposal data"
"2901","NWT","sdl",1989-07-09,1989,7,9,0,"NSF proposal data"
"2902","NWT","sdl",1989-07-10,1989,7,10,5,"NSF proposal data"
"2903","NWT","sdl",1989-07-11,1989,7,11,1,"NSF proposal data"
"2904","NWT","sdl",1989-07-12,1989,7,12,5,"NSF proposal data"
"2905","NWT","sdl",1989-07-13,1989,7,13,0,"NSF proposal data"
"2906","NWT","sdl",1989-07-14,1989,7,14,0,"NSF proposal data"
"2907","NWT","sdl",1989-07-15,1989,7,15,0,"NSF proposal data"
"2908","NWT","sdl",1989-07-16,1989,7,16,0,"NSF proposal data"
"2909","NWT","sdl",1989-07-17,1989,7,17,0,"NSF proposal data"
"2910","NWT","sdl",1989-07-18,1989,7,18,0,"NSF proposal data"
"2911","NWT","sdl",1989-07-19,1989,7,19,0,"NSF proposal data"
"2912","NWT","sdl",1989-07-20,1989,7,20,0,"NSF proposal data"
"2913","NWT","sdl",1989-07-21,1989,7,21,0,"NSF proposal data"
"2914","NWT","sdl",1989-07-22,1989,7,22,1,"NSF proposal data"
"2915","NWT","sdl",1989-07-23,1989,7,23,0,"NSF proposal data"
"2916","NWT","sdl",1989-07-24,1989,7,24,8,"NSF proposal data"
"2917","NWT","sdl",1989-07-25,1989,7,25,0,"NSF proposal data"
"2918","NWT","sdl",1989-07-26,1989,7,26,0,"NSF proposal data"
"2919","NWT","sdl",1989-07-27,1989,7,27,2,"NSF proposal data"
"2920","NWT","sdl",1989-07-28,1989,7,28,6,"NSF proposal data"
"2921","NWT","sdl",1989-07-29,1989,7,29,33,"NSF proposal data"
"2922","NWT","sdl",1989-07-30,1989,7,30,5,"NSF proposal data"
"2923","NWT","sdl",1989-07-31,1989,7,31,1,"NSF proposal data"
"2924","NWT","sdl",1989-08-01,1989,8,1,0,"NSF proposal data"
"2925","NWT","sdl",1989-08-02,1989,8,2,1,"NSF proposal data"
"2926","NWT","sdl",1989-08-03,1989,8,3,0,"NSF proposal data"
"2927","NWT","sdl",1989-08-04,1989,8,4,0,"NSF proposal data"
"2928","NWT","sdl",1989-08-05,1989,8,5,0,"NSF proposal data"
"2929","NWT","sdl",1989-08-06,1989,8,6,1,"NSF proposal data"
"2930","NWT","sdl",1989-08-07,1989,8,7,0,"NSF proposal data"
"2931","NWT","sdl",1989-08-08,1989,8,8,0,"NSF proposal data"
"2932","NWT","sdl",1989-08-09,1989,8,9,4,"NSF proposal data"
"2933","NWT","sdl",1989-08-10,1989,8,10,0,"NSF proposal data"
"2934","NWT","sdl",1989-08-11,1989,8,11,8,"NSF proposal data"
"2935","NWT","sdl",1989-08-12,1989,8,12,6,"NSF proposal data"
"2936","NWT","sdl",1989-08-13,1989,8,13,2,"NSF proposal data"
"2937","NWT","sdl",1989-08-14,1989,8,14,5,"NSF proposal data"
"2938","NWT","sdl",1989-08-15,1989,8,15,0,"NSF proposal data"
"2939","NWT","sdl",1989-08-16,1989,8,16,3,"NSF proposal data"
"2940","NWT","sdl",1989-08-17,1989,8,17,1,"NSF proposal data"
"2941","NWT","sdl",1989-08-18,1989,8,18,0,"NSF proposal data"
"2942","NWT","sdl",1989-08-19,1989,8,19,3,"NSF proposal data"
"2943","NWT","sdl",1989-08-20,1989,8,20,0,"NSF proposal data"
"2944","NWT","sdl",1989-08-21,1989,8,21,0,"NSF proposal data"
"2945","NWT","sdl",1989-08-22,1989,8,22,0,"NSF proposal data"
"2946","NWT","sdl",1989-08-23,1989,8,23,0,"NSF proposal data"
"2947","NWT","sdl",1989-08-24,1989,8,24,0,"NSF proposal data"
"2948","NWT","sdl",1989-08-25,1989,8,25,0,"NSF proposal data"
"2949","NWT","sdl",1989-08-26,1989,8,26,0,"NSF proposal data"
"2950","NWT","sdl",1989-08-27,1989,8,27,0,"NSF proposal data"
"2951","NWT","sdl",1989-08-28,1989,8,28,0,"NSF proposal data"
"2952","NWT","sdl",1989-08-29,1989,8,29,0,"NSF proposal data"
"2953","NWT","sdl",1989-08-30,1989,8,30,0,"NSF proposal data"
"2954","NWT","sdl",1989-08-31,1989,8,31,0,"NSF proposal data"
"2955","NWT","sdl",1989-09-01,1989,9,1,0,"NSF proposal data"
"2956","NWT","sdl",1989-09-02,1989,9,2,0,"NSF proposal data"
"2957","NWT","sdl",1989-09-03,1989,9,3,0,"NSF proposal data"
"2958","NWT","sdl",1989-09-04,1989,9,4,0,"NSF proposal data"
"2959","NWT","sdl",1989-09-05,1989,9,5,0,"NSF proposal data"
"2960","NWT","sdl",1989-09-06,1989,9,6,0,"NSF proposal data"
"2961","NWT","sdl",1989-09-07,1989,9,7,0,"NSF proposal data"
"2962","NWT","sdl",1989-09-08,1989,9,8,4.68,"NSF proposal data"
"2963","NWT","sdl",1989-09-09,1989,9,9,0,"NSF proposal data"
"2964","NWT","sdl",1989-09-10,1989,9,10,1.17,"NSF proposal data"
"2965","NWT","sdl",1989-09-11,1989,9,11,0.39,"NSF proposal data"
"2966","NWT","sdl",1989-09-12,1989,9,12,3.12,"NSF proposal data"
"2967","NWT","sdl",1989-09-13,1989,9,13,0,"NSF proposal data"
"2968","NWT","sdl",1989-09-14,1989,9,14,0,"NSF proposal data"
"2969","NWT","sdl",1989-09-15,1989,9,15,0,"NSF proposal data"
"2970","NWT","sdl",1989-09-16,1989,9,16,0,"NSF proposal data"
"2971","NWT","sdl",1989-09-17,1989,9,17,0,"NSF proposal data"
"2972","NWT","sdl",1989-09-18,1989,9,18,0.39,"NSF proposal data"
"2973","NWT","sdl",1989-09-19,1989,9,19,0,"NSF proposal data"
"2974","NWT","sdl",1989-09-20,1989,9,20,0.39,"NSF proposal data"
"2975","NWT","sdl",1989-09-21,1989,9,21,0.39,"NSF proposal data"
"2976","NWT","sdl",1989-09-22,1989,9,22,0,"NSF proposal data"
"2977","NWT","sdl",1989-09-23,1989,9,23,0,"NSF proposal data"
"2978","NWT","sdl",1989-09-24,1989,9,24,0,"NSF proposal data"
"2979","NWT","sdl",1989-09-25,1989,9,25,0,"NSF proposal data"
"2980","NWT","sdl",1989-09-26,1989,9,26,0,"NSF proposal data"
"2981","NWT","sdl",1989-09-27,1989,9,27,0.39,"NSF proposal data"
"2982","NWT","sdl",1989-09-28,1989,9,28,0,"NSF proposal data"
"2983","NWT","sdl",1989-09-29,1989,9,29,0,"NSF proposal data"
"2984","NWT","sdl",1989-09-30,1989,9,30,0,"NSF proposal data"
"2985","NWT","sdl",1989-10-01,1989,10,1,0.39,"NSF proposal data"
"2986","NWT","sdl",1989-10-02,1989,10,2,0,"NSF proposal data"
"2987","NWT","sdl",1989-10-03,1989,10,3,0,"NSF proposal data"
"2988","NWT","sdl",1989-10-04,1989,10,4,0,"NSF proposal data"
"2989","NWT","sdl",1989-10-05,1989,10,5,0,"NSF proposal data"
"2990","NWT","sdl",1989-10-06,1989,10,6,0,"NSF proposal data"
"2991","NWT","sdl",1989-10-07,1989,10,7,0,"NSF proposal data"
"2992","NWT","sdl",1989-10-08,1989,10,8,0,"NSF proposal data"
"2993","NWT","sdl",1989-10-09,1989,10,9,0,"NSF proposal data"
"2994","NWT","sdl",1989-10-10,1989,10,10,0,"NSF proposal data"
"2995","NWT","sdl",1989-10-11,1989,10,11,0,"NSF proposal data"
"2996","NWT","sdl",1989-10-12,1989,10,12,0,"NSF proposal data"
"2997","NWT","sdl",1989-10-13,1989,10,13,0,"NSF proposal data"
"2998","NWT","sdl",1989-10-14,1989,10,14,0,"NSF proposal data"
"2999","NWT","sdl",1989-10-15,1989,10,15,4.68,"NSF proposal data"
"3000","NWT","sdl",1989-10-16,1989,10,16,1.17,"NSF proposal data"
"3001","NWT","sdl",1989-10-17,1989,10,17,1.56,"NSF proposal data"
"3002","NWT","sdl",1989-10-18,1989,10,18,0,"NSF proposal data"
"3003","NWT","sdl",1989-10-19,1989,10,19,0,"NSF proposal data"
"3004","NWT","sdl",1989-10-20,1989,10,20,0,"NSF proposal data"
"3005","NWT","sdl",1989-10-21,1989,10,21,0,"NSF proposal data"
"3006","NWT","sdl",1989-10-22,1989,10,22,0,"NSF proposal data"
"3007","NWT","sdl",1989-10-23,1989,10,23,0,"NSF proposal data"
"3008","NWT","sdl",1989-10-24,1989,10,24,0,"NSF proposal data"
"3009","NWT","sdl",1989-10-25,1989,10,25,0,"NSF proposal data"
"3010","NWT","sdl",1989-10-26,1989,10,26,18.33,"NSF proposal data"
"3011","NWT","sdl",1989-10-27,1989,10,27,0.39,"NSF proposal data"
"3012","NWT","sdl",1989-10-28,1989,10,28,0,"NSF proposal data"
"3013","NWT","sdl",1989-10-29,1989,10,29,0,"NSF proposal data"
"3014","NWT","sdl",1989-10-30,1989,10,30,1.56,"NSF proposal data"
"3015","NWT","sdl",1989-10-31,1989,10,31,2.73,"NSF proposal data"
"3016","NWT","sdl",1989-11-01,1989,11,1,2.34,"NSF proposal data"
"3017","NWT","sdl",1989-11-02,1989,11,2,0.78,"NSF proposal data"
"3018","NWT","sdl",1989-11-03,1989,11,3,5.85,"NSF proposal data"
"3019","NWT","sdl",1989-11-04,1989,11,4,6.63,"NSF proposal data"
"3020","NWT","sdl",1989-11-05,1989,11,5,11.31,"NSF proposal data"
"3021","NWT","sdl",1989-11-06,1989,11,6,2.73,"NSF proposal data"
"3022","NWT","sdl",1989-11-07,1989,11,7,0,"NSF proposal data"
"3023","NWT","sdl",1989-11-08,1989,11,8,0,"NSF proposal data"
"3024","NWT","sdl",1989-11-09,1989,11,9,41.73,"NSF proposal data"
"3025","NWT","sdl",1989-11-10,1989,11,10,0,"NSF proposal data"
"3026","NWT","sdl",1989-11-11,1989,11,11,0,"NSF proposal data"
"3027","NWT","sdl",1989-11-12,1989,11,12,0,"NSF proposal data"
"3028","NWT","sdl",1989-11-13,1989,11,13,4.29,"NSF proposal data"
"3029","NWT","sdl",1989-11-14,1989,11,14,0,"NSF proposal data"
"3030","NWT","sdl",1989-11-15,1989,11,15,0,"NSF proposal data"
"3031","NWT","sdl",1989-11-16,1989,11,16,17.55,"NSF proposal data"
"3032","NWT","sdl",1989-11-17,1989,11,17,0,"NSF proposal data"
"3033","NWT","sdl",1989-11-18,1989,11,18,0,"NSF proposal data"
"3034","NWT","sdl",1989-11-19,1989,11,19,0,"NSF proposal data"
"3035","NWT","sdl",1989-11-20,1989,11,20,0,"NSF proposal data"
"3036","NWT","sdl",1989-11-21,1989,11,21,0,"NSF proposal data"
"3037","NWT","sdl",1989-11-22,1989,11,22,0,"NSF proposal data"
"3038","NWT","sdl",1989-11-23,1989,11,23,0,"NSF proposal data"
"3039","NWT","sdl",1989-11-24,1989,11,24,0.39,"NSF proposal data"
"3040","NWT","sdl",1989-11-25,1989,11,25,3.9,"NSF proposal data"
"3041","NWT","sdl",1989-11-26,1989,11,26,3.12,"NSF proposal data"
"3042","NWT","sdl",1989-11-27,1989,11,27,2.34,"NSF proposal data"
"3043","NWT","sdl",1989-11-28,1989,11,28,3.12,"NSF proposal data"
"3044","NWT","sdl",1989-11-29,1989,11,29,0,"NSF proposal data"
"3045","NWT","sdl",1989-11-30,1989,11,30,0,"NSF proposal data"
"3046","NWT","sdl",1989-12-01,1989,12,1,0,"NSF proposal data"
"3047","NWT","sdl",1989-12-02,1989,12,2,0,"NSF proposal data"
"3048","NWT","sdl",1989-12-03,1989,12,3,0,"NSF proposal data"
"3049","NWT","sdl",1989-12-04,1989,12,4,10.14,"NSF proposal data"
"3050","NWT","sdl",1989-12-05,1989,12,5,17.94,"NSF proposal data"
"3051","NWT","sdl",1989-12-06,1989,12,6,7.41,"NSF proposal data"
"3052","NWT","sdl",1989-12-07,1989,12,7,0.39,"NSF proposal data"
"3053","NWT","sdl",1989-12-08,1989,12,8,2.34,"NSF proposal data"
"3054","NWT","sdl",1989-12-09,1989,12,9,0.78,"NSF proposal data"
"3055","NWT","sdl",1989-12-10,1989,12,10,0.39,"NSF proposal data"
"3056","NWT","sdl",1989-12-11,1989,12,11,0,"NSF proposal data"
"3057","NWT","sdl",1989-12-12,1989,12,12,8.97,"NSF proposal data"
"3058","NWT","sdl",1989-12-13,1989,12,13,20.28,"NSF proposal data"
"3059","NWT","sdl",1989-12-14,1989,12,14,6.24,"NSF proposal data"
"3060","NWT","sdl",1989-12-15,1989,12,15,1.56,"NSF proposal data"
"3061","NWT","sdl",1989-12-16,1989,12,16,0.78,"NSF proposal data"
"3062","NWT","sdl",1989-12-17,1989,12,17,0.78,"NSF proposal data"
"3063","NWT","sdl",1989-12-18,1989,12,18,0.78,"NSF proposal data"
"3064","NWT","sdl",1989-12-19,1989,12,19,7.8,"NSF proposal data"
"3065","NWT","sdl",1989-12-20,1989,12,20,7.8,"NSF proposal data"
"3066","NWT","sdl",1989-12-21,1989,12,21,7.02,"NSF proposal data"
"3067","NWT","sdl",1989-12-22,1989,12,22,1.95,"NSF proposal data"
"3068","NWT","sdl",1989-12-23,1989,12,23,3.9,"NSF proposal data"
"3069","NWT","sdl",1989-12-24,1989,12,24,1.56,"NSF proposal data"
"3070","NWT","sdl",1989-12-25,1989,12,25,1.56,"NSF proposal data"
"3071","NWT","sdl",1989-12-26,1989,12,26,0,"NSF proposal data"
"3072","NWT","sdl",1989-12-27,1989,12,27,0,"NSF proposal data"
"3073","NWT","sdl",1989-12-28,1989,12,28,0,"NSF proposal data"
"3074","NWT","sdl",1989-12-29,1989,12,29,15.6,"NSF proposal data"
"3075","NWT","sdl",1989-12-30,1989,12,30,0,"NSF proposal data"
"3076","NWT","sdl",1989-12-31,1989,12,31,0,"NSF proposal data"
"3077","NWT","sdl",1990-01-01,1990,1,1,0,"NSF proposal data"
"3078","NWT","sdl",1990-01-02,1990,1,2,0,"NSF proposal data"
"3079","NWT","sdl",1990-01-03,1990,1,3,0,"NSF proposal data"
"3080","NWT","sdl",1990-01-04,1990,1,4,0,"NSF proposal data"
"3081","NWT","sdl",1990-01-05,1990,1,5,0.39,"NSF proposal data"
"3082","NWT","sdl",1990-01-06,1990,1,6,0,"NSF proposal data"
"3083","NWT","sdl",1990-01-07,1990,1,7,0,"NSF proposal data"
"3084","NWT","sdl",1990-01-08,1990,1,8,11.31,"NSF proposal data"
"3085","NWT","sdl",1990-01-09,1990,1,9,21.06,"NSF proposal data"
"3086","NWT","sdl",1990-01-10,1990,1,10,0,"NSF proposal data"
"3087","NWT","sdl",1990-01-11,1990,1,11,0,"NSF proposal data"
"3088","NWT","sdl",1990-01-12,1990,1,12,0,"NSF proposal data"
"3089","NWT","sdl",1990-01-13,1990,1,13,2.73,"NSF proposal data"
"3090","NWT","sdl",1990-01-14,1990,1,14,0,"NSF proposal data"
"3091","NWT","sdl",1990-01-15,1990,1,15,0.78,"NSF proposal data"
"3092","NWT","sdl",1990-01-16,1990,1,16,0,"NSF proposal data"
"3093","NWT","sdl",1990-01-17,1990,1,17,0.39,"NSF proposal data"
"3094","NWT","sdl",1990-01-18,1990,1,18,0,"NSF proposal data"
"3095","NWT","sdl",1990-01-19,1990,1,19,2.34,"NSF proposal data"
"3096","NWT","sdl",1990-01-20,1990,1,20,0,"NSF proposal data"
"3097","NWT","sdl",1990-01-21,1990,1,21,1.56,"NSF proposal data"
"3098","NWT","sdl",1990-01-22,1990,1,22,0.78,"NSF proposal data"
"3099","NWT","sdl",1990-01-23,1990,1,23,3.51,"NSF proposal data"
"3100","NWT","sdl",1990-01-24,1990,1,24,17.55,"NSF proposal data"
"3101","NWT","sdl",1990-01-25,1990,1,25,4.29,"NSF proposal data"
"3102","NWT","sdl",1990-01-26,1990,1,26,0,"NSF proposal data"
"3103","NWT","sdl",1990-01-27,1990,1,27,3.12,"NSF proposal data"
"3104","NWT","sdl",1990-01-28,1990,1,28,4.68,"NSF proposal data"
"3105","NWT","sdl",1990-01-29,1990,1,29,3.9,"NSF proposal data"
"3106","NWT","sdl",1990-01-30,1990,1,30,0.78,"NSF proposal data"
"3107","NWT","sdl",1990-01-31,1990,1,31,0.39,"NSF proposal data"
"3108","NWT","sdl",1990-02-01,1990,2,1,1.17,"NSF proposal data"
"3109","NWT","sdl",1990-02-02,1990,2,2,0.78,"NSF proposal data"
"3110","NWT","sdl",1990-02-03,1990,2,3,0,"NSF proposal data"
"3111","NWT","sdl",1990-02-04,1990,2,4,0,"NSF proposal data"
"3112","NWT","sdl",1990-02-05,1990,2,5,0,"NSF proposal data"
"3113","NWT","sdl",1990-02-06,1990,2,6,0,"NSF proposal data"
"3114","NWT","sdl",1990-02-07,1990,2,7,0,"NSF proposal data"
"3115","NWT","sdl",1990-02-08,1990,2,8,6.63,"NSF proposal data"
"3116","NWT","sdl",1990-02-09,1990,2,9,3.9,"NSF proposal data"
"3117","NWT","sdl",1990-02-10,1990,2,10,19.11,"NSF proposal data"
"3118","NWT","sdl",1990-02-11,1990,2,11,5.07,"NSF proposal data"
"3119","NWT","sdl",1990-02-12,1990,2,12,0,"NSF proposal data"
"3120","NWT","sdl",1990-02-13,1990,2,13,1.17,"NSF proposal data"
"3121","NWT","sdl",1990-02-14,1990,2,14,1.17,"NSF proposal data"
"3122","NWT","sdl",1990-02-15,1990,2,15,14.82,"NSF proposal data"
"3123","NWT","sdl",1990-02-16,1990,2,16,12.09,"NSF proposal data"
"3124","NWT","sdl",1990-02-17,1990,2,17,2.34,"NSF proposal data"
"3125","NWT","sdl",1990-02-18,1990,2,18,0.78,"NSF proposal data"
"3126","NWT","sdl",1990-02-19,1990,2,19,6.24,"NSF proposal data"
"3127","NWT","sdl",1990-02-20,1990,2,20,1.56,"NSF proposal data"
"3128","NWT","sdl",1990-02-21,1990,2,21,0,"NSF proposal data"
"3129","NWT","sdl",1990-02-22,1990,2,22,0,"NSF proposal data"
"3130","NWT","sdl",1990-02-23,1990,2,23,3.9,"NSF proposal data"
"3131","NWT","sdl",1990-02-24,1990,2,24,0.39,"NSF proposal data"
"3132","NWT","sdl",1990-02-25,1990,2,25,0,"NSF proposal data"
"3133","NWT","sdl",1990-02-26,1990,2,26,0,"NSF proposal data"
"3134","NWT","sdl",1990-02-27,1990,2,27,0.78,"NSF proposal data"
"3135","NWT","sdl",1990-02-28,1990,2,28,0.39,"NSF proposal data"
"3136","NWT","sdl",1990-03-01,1990,3,1,0,"NSF proposal data"
"3137","NWT","sdl",1990-03-02,1990,3,2,0,"NSF proposal data"
"3138","NWT","sdl",1990-03-03,1990,3,3,1.95,"NSF proposal data"
"3139","NWT","sdl",1990-03-04,1990,3,4,12.48,"NSF proposal data"
"3140","NWT","sdl",1990-03-05,1990,3,5,1.56,"NSF proposal data"
"3141","NWT","sdl",1990-03-06,1990,3,6,8.19,"NSF proposal data"
"3142","NWT","sdl",1990-03-07,1990,3,7,2.34,"NSF proposal data"
"3143","NWT","sdl",1990-03-08,1990,3,8,4.68,"NSF proposal data"
"3144","NWT","sdl",1990-03-09,1990,3,9,1.56,"NSF proposal data"
"3145","NWT","sdl",1990-03-10,1990,3,10,0,"NSF proposal data"
"3146","NWT","sdl",1990-03-11,1990,3,11,0,"NSF proposal data"
"3147","NWT","sdl",1990-03-12,1990,3,12,1.17,"NSF proposal data"
"3148","NWT","sdl",1990-03-13,1990,3,13,8.58,"NSF proposal data"
"3149","NWT","sdl",1990-03-14,1990,3,14,15.21,"NSF proposal data"
"3150","NWT","sdl",1990-03-15,1990,3,15,11.7,"NSF proposal data"
"3151","NWT","sdl",1990-03-16,1990,3,16,1.95,"NSF proposal data"
"3152","NWT","sdl",1990-03-17,1990,3,17,3.12,"NSF proposal data"
"3153","NWT","sdl",1990-03-18,1990,3,18,4.29,"NSF proposal data"
"3154","NWT","sdl",1990-03-19,1990,3,19,0,"NSF proposal data"
"3155","NWT","sdl",1990-03-20,1990,3,20,0.39,"NSF proposal data"
"3156","NWT","sdl",1990-03-21,1990,3,21,1.17,"NSF proposal data"
"3157","NWT","sdl",1990-03-22,1990,3,22,1.17,"NSF proposal data"
"3158","NWT","sdl",1990-03-23,1990,3,23,1.56,"NSF proposal data"
"3159","NWT","sdl",1990-03-24,1990,3,24,0.78,"NSF proposal data"
"3160","NWT","sdl",1990-03-25,1990,3,25,0,"NSF proposal data"
"3161","NWT","sdl",1990-03-26,1990,3,26,0,"NSF proposal data"
"3162","NWT","sdl",1990-03-27,1990,3,27,1.95,"NSF proposal data"
"3163","NWT","sdl",1990-03-28,1990,3,28,3.12,"NSF proposal data"
"3164","NWT","sdl",1990-03-29,1990,3,29,0.39,"NSF proposal data"
"3165","NWT","sdl",1990-03-30,1990,3,30,1.17,"NSF proposal data"
"3166","NWT","sdl",1990-03-31,1990,3,31,0,"NSF proposal data"
"3167","NWT","sdl",1990-04-01,1990,4,1,0,"NSF proposal data"
