"","LTER_site","local_site","date","airtemp_max","tmax_source_cw","airtemp_min","tmin_source_cw","airtemp_mean"
"3270","NWT","sdl",1990-07-13,13,"NSF proposal data",2,"NSF proposal data",7.5
"3271","NWT","sdl",1990-07-14,12,"NSF proposal data",3,"NSF proposal data",7.5
"3272","NWT","sdl",1990-07-15,10,"NSF proposal data",1,"NSF proposal data",5.5
"3273","NWT","sdl",1990-07-16,15,"NSF proposal data",4,"NSF proposal data",9.5
"3274","NWT","sdl",1990-07-17,17,"NSF proposal data",7,"NSF proposal data",12
"3275","NWT","sdl",1990-07-18,17,"NSF proposal data",7,"NSF proposal data",12
"3276","NWT","sdl",1990-07-19,15,"NSF proposal data",5,"NSF proposal data",10
"3277","NWT","sdl",1990-07-20,11,"NSF proposal data",2,"NSF proposal data",6.5
"3278","NWT","sdl",1990-07-21,8,"NSF proposal data",0,"NSF proposal data",4
"3279","NWT","sdl",1990-07-22,9,"NSF proposal data",0,"NSF proposal data",4.5
"3280","NWT","sdl",1990-07-23,11,"NSF proposal data",1,"NSF proposal data",6
"3281","NWT","sdl",1990-07-24,11,"NSF proposal data",4,"NSF proposal data",7.5
"3282","NWT","sdl",1990-07-25,12,"NSF proposal data",0,"NSF proposal data",6
"3283","NWT","sdl",1990-07-26,14,"NSF proposal data",6,"NSF proposal data",10
"3284","NWT","sdl",1990-07-27,14,"NSF proposal data",3,"NSF proposal data",8.5
"3285","NWT","sdl",1990-07-28,14,"NSF proposal data",2,"NSF proposal data",8
"3286","NWT","sdl",1990-07-29,11,"NSF proposal data",2,"NSF proposal data",6.5
"3287","NWT","sdl",1990-07-30,8,"NSF proposal data",2,"NSF proposal data",5
"3288","NWT","sdl",1990-07-31,13,"NSF proposal data",3,"NSF proposal data",8
"3289","NWT","sdl",1990-08-01,14,"NSF proposal data",4,"NSF proposal data",9
"3290","NWT","sdl",1990-08-02,12,"NSF proposal data",4,"NSF proposal data",8
"3291","NWT","sdl",1990-08-03,12,"NSF proposal data",1,"NSF proposal data",6.5
"3292","NWT","sdl",1990-08-04,10,"NSF proposal data",2,"NSF proposal data",6
"3293","NWT","sdl",1990-08-05,8,"NSF proposal data",2,"NSF proposal data",5
"3294","NWT","sdl",1990-08-06,12,"NSF proposal data",0,"NSF proposal data",6
"3295","NWT","sdl",1990-08-07,16,"NSF proposal data",4,"NSF proposal data",10
"3296","NWT","sdl",1990-08-08,15,"NSF proposal data",6,"NSF proposal data",10.5
"3297","NWT","sdl",1990-08-09,15,"NSF proposal data",4,"NSF proposal data",9.5
"3298","NWT","sdl",1990-08-10,16,"NSF proposal data",6,"NSF proposal data",11
"3299","NWT","sdl",1990-08-11,15,"NSF proposal data",3,"NSF proposal data",9
"3300","NWT","sdl",1990-08-12,6,"NSF proposal data",2,"NSF proposal data",4
"3301","NWT","sdl",1990-08-13,13,"NSF proposal data",1,"NSF proposal data",7
"3302","NWT","sdl",1990-08-14,10,"NSF proposal data",2,"NSF proposal data",6
"3303","NWT","sdl",1990-08-15,9,"NSF proposal data",3,"NSF proposal data",6
"3304","NWT","sdl",1990-08-16,13,"NSF proposal data",4,"NSF proposal data",8.5
"3305","NWT","sdl",1990-08-17,11,"NSF proposal data",3,"NSF proposal data",7
"3306","NWT","sdl",1990-08-18,11,"NSF proposal data",4,"NSF proposal data",7.5
"3307","NWT","sdl",1990-08-19,12,"NSF proposal data",4,"NSF proposal data",8
"3308","NWT","sdl",1990-08-20,13,"NSF proposal data",2,"NSF proposal data",7.5
"3309","NWT","sdl",1990-08-21,13,"NSF proposal data",6,"NSF proposal data",9.5
"3310","NWT","sdl",1990-08-22,13,"NSF proposal data",3,"NSF proposal data",8
"3311","NWT","sdl",1990-08-23,12,"NSF proposal data",1,"NSF proposal data",6.5
"3312","NWT","sdl",1990-08-24,13,"NSF proposal data",1,"NSF proposal data",7
"3313","NWT","sdl",1990-08-25,15,"NSF proposal data",4,"NSF proposal data",9.5
"3314","NWT","sdl",1990-08-26,16,"NSF proposal data",3,"NSF proposal data",9.5
"3315","NWT","sdl",1990-08-27,18,"NSF proposal data",7,"NSF proposal data",12.5
"3316","NWT","sdl",1990-08-28,18,"NSF proposal data",6,"NSF proposal data",12
"3317","NWT","sdl",1990-08-29,18,"NSF proposal data",6,"NSF proposal data",12
"3318","NWT","sdl",1990-08-30,17,"NSF proposal data",8,"NSF proposal data",12.5
"3319","NWT","sdl",1990-08-31,16,"NSF proposal data",5,"NSF proposal data",10.5
"3320","NWT","sdl",1990-09-01,14,"NSF proposal data",6,"NSF proposal data",10
"3321","NWT","sdl",1990-09-02,16,"NSF proposal data",6,"NSF proposal data",11
"3322","NWT","sdl",1990-09-03,16,"NSF proposal data",6,"NSF proposal data",11
"3323","NWT","sdl",1990-09-04,15,"NSF proposal data",6,"NSF proposal data",10.5
"3324","NWT","sdl",1990-09-05,14,"NSF proposal data",5,"NSF proposal data",9.5
"3325","NWT","sdl",1990-09-06,13,"NSF proposal data",4,"NSF proposal data",8.5
"3326","NWT","sdl",1990-09-07,11,"NSF proposal data",3,"NSF proposal data",7
"3327","NWT","sdl",1990-09-08,13,"NSF proposal data",4,"NSF proposal data",8.5
"3328","NWT","sdl",1990-09-09,12,"NSF proposal data",4,"NSF proposal data",8
"3329","NWT","sdl",1990-09-10,13,"NSF proposal data",3,"NSF proposal data",8
"3330","NWT","sdl",1990-09-11,15,"NSF proposal data",3,"NSF proposal data",9
"3331","NWT","sdl",1990-09-12,17,"NSF proposal data",5,"NSF proposal data",11
"3332","NWT","sdl",1990-09-13,18,"NSF proposal data",1,"NSF proposal data",9.5
"3333","NWT","sdl",1990-09-14,18,"NSF proposal data",2,"NSF proposal data",10
"3334","NWT","sdl",1990-09-15,17,"NSF proposal data",5,"NSF proposal data",11
"3335","NWT","sdl",1990-09-16,9,"NSF proposal data",2,"NSF proposal data",5.5
"3336","NWT","sdl",1990-09-17,5,"NSF proposal data",1,"NSF proposal data",3
"3337","NWT","sdl",1990-09-18,7,"NSF proposal data",1,"NSF proposal data",4
"3338","NWT","sdl",1990-09-19,6,"NSF proposal data",0,"NSF proposal data",3
"3339","NWT","sdl",1990-09-20,7,"NSF proposal data",0,"NSF proposal data",3.5
"3340","NWT","sdl",1990-09-21,8,"NSF proposal data",-1,"NSF proposal data",3.5
"3341","NWT","sdl",1990-09-22,9,"NSF proposal data",-2,"NSF proposal data",3.5
"3342","NWT","sdl",1990-09-23,12,"NSF proposal data",-1,"NSF proposal data",5.5
"3343","NWT","sdl",1990-09-24,13,"NSF proposal data",3,"NSF proposal data",8
"3344","NWT","sdl",1990-09-25,12,"NSF proposal data",2,"NSF proposal data",7
"3345","NWT","sdl",1990-09-26,10,"NSF proposal data",0,"NSF proposal data",5
"3346","NWT","sdl",1990-09-27,9,"NSF proposal data",-1,"NSF proposal data",4
"3347","NWT","sdl",1990-09-28,3,"NSF proposal data",-1,"NSF proposal data",1
"3348","NWT","sdl",1990-09-29,3,"NSF proposal data",-1,"NSF proposal data",1
"3349","NWT","sdl",1990-09-30,9,"NSF proposal data",0,"NSF proposal data",4.5
"3350","NWT","sdl",1990-10-01,11,"NSF proposal data",1,"NSF proposal data",6
"3351","NWT","sdl",1990-10-02,4,"NSF proposal data",-4,"NSF proposal data",0
"3352","NWT","sdl",1990-10-03,-2,"NSF proposal data",-7,"NSF proposal data",-4.5
"3353","NWT","sdl",1990-10-04,7,"NSF proposal data",-3,"NSF proposal data",2
"3354","NWT","sdl",1990-10-05,10,"NSF proposal data",2,"NSF proposal data",6
"3355","NWT","sdl",1990-10-06,8,"NSF proposal data",-5,"NSF proposal data",1.5
"3356","NWT","sdl",1990-10-07,4,"NSF proposal data",-6,"NSF proposal data",-1
"3357","NWT","sdl",1990-10-08,-6,"NSF proposal data",-13,"NSF proposal data",-9.5
"3358","NWT","sdl",1990-10-09,-6,"NSF proposal data",-13,"NSF proposal data",-9.5
"3359","NWT","sdl",1990-10-10,2,"NSF proposal data",-6,"NSF proposal data",-2
"3360","NWT","sdl",1990-10-11,-1,"NSF proposal data",-8,"NSF proposal data",-4.5
"3361","NWT","sdl",1990-10-12,1,"NSF proposal data",-8,"NSF proposal data",-3.5
"3362","NWT","sdl",1990-10-13,4,"NSF proposal data",-3,"NSF proposal data",0.5
"3363","NWT","sdl",1990-10-14,3,"NSF proposal data",-6,"NSF proposal data",-1.5
"3364","NWT","sdl",1990-10-15,6,"NSF proposal data",-1,"NSF proposal data",2.5
"3365","NWT","sdl",1990-10-16,7,"NSF proposal data",-7,"NSF proposal data",0
"3366","NWT","sdl",1990-10-17,-6,"NSF proposal data",-13,"NSF proposal data",-9.5
"3367","NWT","sdl",1990-10-18,2,"NSF proposal data",-8,"NSF proposal data",-3
"3368","NWT","sdl",1990-10-19,2,"NSF proposal data",-5,"NSF proposal data",-1.5
"3369","NWT","sdl",1990-10-20,-5,"NSF proposal data",-13,"NSF proposal data",-9
"3370","NWT","sdl",1990-10-21,-4,"NSF proposal data",-14,"NSF proposal data",-9
"3371","NWT","sdl",1990-10-22,0,"NSF proposal data",-5,"NSF proposal data",-2.5
"3372","NWT","sdl",1990-10-23,-2,"NSF proposal data",-6,"NSF proposal data",-4
"3373","NWT","sdl",1990-10-24,2,"NSF proposal data",-5,"NSF proposal data",-1.5
"3374","NWT","sdl",1990-10-25,7,"NSF proposal data",-2,"NSF proposal data",2.5
"3375","NWT","sdl",1990-10-26,4,"NSF proposal data",0,"NSF proposal data",2
"3376","NWT","sdl",1990-10-27,6,"NSF proposal data",-6,"NSF proposal data",0
"3377","NWT","sdl",1990-10-28,6,"NSF proposal data",1,"NSF proposal data",3.5
"3378","NWT","sdl",1990-10-29,5,"NSF proposal data",0,"NSF proposal data",2.5
"3379","NWT","sdl",1990-10-30,6,"NSF proposal data",0,"NSF proposal data",3
"3380","NWT","sdl",1990-10-31,5,"NSF proposal data",-2,"NSF proposal data",1.5
"3381","NWT","sdl",1990-11-01,2,"NSF proposal data",-6,"NSF proposal data",-2
"3382","NWT","sdl",1990-11-02,-4,"NSF proposal data",-14,"NSF proposal data",-9
"3383","NWT","sdl",1990-11-03,-8,"NSF proposal data",-16,"NSF proposal data",-12
"3384","NWT","sdl",1990-11-04,-7,"NSF proposal data",-13,"NSF proposal data",-10
"3385","NWT","sdl",1990-11-05,-6,"NSF proposal data",-10,"NSF proposal data",-8
"3386","NWT","sdl",1990-11-06,-10,"NSF proposal data",-20,"NSF proposal data",-15
"3387","NWT","sdl",1990-11-07,-4,"NSF proposal data",-19,"NSF proposal data",-11.5
"3388","NWT","sdl",1990-11-08,-8,"NSF proposal data",-12,"NSF proposal data",-10
"3389","NWT","sdl",1990-11-09,-5,"NSF proposal data",-11,"NSF proposal data",-8
"3390","NWT","sdl",1990-11-10,-1,"NSF proposal data",-7,"NSF proposal data",-4
"3391","NWT","sdl",1990-11-11,5,"NSF proposal data",-5,"NSF proposal data",0
"3392","NWT","sdl",1990-11-12,9,"NSF proposal data",-4,"NSF proposal data",2.5
"3393","NWT","sdl",1990-11-13,6,"NSF proposal data",-1,"NSF proposal data",2.5
"3394","NWT","sdl",1990-11-14,6,"NSF proposal data",1,"NSF proposal data",3.5
"3395","NWT","sdl",1990-11-15,2,"NSF proposal data",-4,"NSF proposal data",-1
"3396","NWT","sdl",1990-11-16,5,"NSF proposal data",-4,"NSF proposal data",0.5
"3397","NWT","sdl",1990-11-17,2,"NSF proposal data",-4,"NSF proposal data",-1
"3398","NWT","sdl",1990-11-18,-1,"NSF proposal data",-5,"NSF proposal data",-3
"3399","NWT","sdl",1990-11-19,2,"NSF proposal data",-4,"NSF proposal data",-1
"3400","NWT","sdl",1990-11-20,2,"NSF proposal data",-12,"NSF proposal data",-5
"3401","NWT","sdl",1990-11-21,-13,"NSF proposal data",-18,"NSF proposal data",-15.5
"3402","NWT","sdl",1990-11-22,-7,"NSF proposal data",-15,"NSF proposal data",-11
"3403","NWT","sdl",1990-11-23,-2,"NSF proposal data",-9,"NSF proposal data",-5.5
"3404","NWT","sdl",1990-11-24,4,"NSF proposal data",-4,"NSF proposal data",0
"3405","NWT","sdl",1990-11-25,5,"NSF proposal data",-4,"NSF proposal data",0.5
"3406","NWT","sdl",1990-11-26,-2,"NSF proposal data",-12,"NSF proposal data",-7
"3407","NWT","sdl",1990-11-27,-13,"NSF proposal data",-19,"NSF proposal data",-16
"3408","NWT","sdl",1990-11-28,-12,"NSF proposal data",-19,"NSF proposal data",-15.5
"3409","NWT","sdl",1990-11-29,-4,"NSF proposal data",-15,"NSF proposal data",-9.5
"3410","NWT","sdl",1990-11-30,-3,"NSF proposal data",-10,"NSF proposal data",-6.5
"3411","NWT","sdl",1990-12-01,-7,"NSF proposal data",-12,"NSF proposal data",-9.5
"3412","NWT","sdl",1990-12-02,-11,"NSF proposal data",-22,"NSF proposal data",-16.5
"3413","NWT","sdl",1990-12-03,-7,"NSF proposal data",-22,"NSF proposal data",-14.5
"3414","NWT","sdl",1990-12-04,0,"NSF proposal data",-10,"NSF proposal data",-5
"3415","NWT","sdl",1990-12-05,-5,"NSF proposal data",-14,"NSF proposal data",-9.5
"3416","NWT","sdl",1990-12-06,-9,"NSF proposal data",-18,"NSF proposal data",-13.5
"3417","NWT","sdl",1990-12-07,-3,"NSF proposal data",-11,"NSF proposal data",-7
"3418","NWT","sdl",1990-12-08,-3,"NSF proposal data",-7,"NSF proposal data",-5
"3419","NWT","sdl",1990-12-09,0,"NSF proposal data",-7,"NSF proposal data",-3.5
"3420","NWT","sdl",1990-12-10,3,"NSF proposal data",-4,"NSF proposal data",-0.5
"3421","NWT","sdl",1990-12-11,1,"NSF proposal data",-5,"NSF proposal data",-2
"3422","NWT","sdl",1990-12-12,-5,"NSF proposal data",-8,"NSF proposal data",-6.5
"3423","NWT","sdl",1990-12-13,-7,"NSF proposal data",-9,"NSF proposal data",-8
"3424","NWT","sdl",1990-12-14,-7,"NSF proposal data",-21,"NSF proposal data",-14
"3425","NWT","sdl",1990-12-15,-9,"NSF proposal data",-21,"NSF proposal data",-15
"3426","NWT","sdl",1990-12-16,-7,"NSF proposal data",-14,"NSF proposal data",-10.5
"3427","NWT","sdl",1990-12-17,-14,"NSF proposal data",-18,"NSF proposal data",-16
"3428","NWT","sdl",1990-12-18,-14,"NSF proposal data",-17,"NSF proposal data",-15.5
"3429","NWT","sdl",1990-12-19,-10,"NSF proposal data",-15,"NSF proposal data",-12.5
"3430","NWT","sdl",1990-12-20,-14,"NSF proposal data",-19,"NSF proposal data",-16.5
"3431","NWT","sdl",1990-12-21,-20,"NSF proposal data",-27,"NSF proposal data",-23.5
"3432","NWT","sdl",1990-12-22,-27,"NSF proposal data",-29,"NSF proposal data",-28
"3433","NWT","sdl",1990-12-23,-23,"NSF proposal data",-32,"NSF proposal data",-27.5
"3434","NWT","sdl",1990-12-24,-17,"NSF proposal data",-23,"NSF proposal data",-20
"3435","NWT","sdl",1990-12-25,-18,"NSF proposal data",-21,"NSF proposal data",-19.5
"3436","NWT","sdl",1990-12-26,-17,"NSF proposal data",-20,"NSF proposal data",-18.5
"3437","NWT","sdl",1990-12-27,-7,"NSF proposal data",-19,"NSF proposal data",-13
"3438","NWT","sdl",1990-12-28,-5,"NSF proposal data",-12,"NSF proposal data",-8.5
"3439","NWT","sdl",1990-12-29,-12,"NSF proposal data",-22,"NSF proposal data",-17
"3440","NWT","sdl",1990-12-30,-10,"NSF proposal data",-25,"NSF proposal data",-17.5
"3441","NWT","sdl",1990-12-31,-7,"NSF proposal data",-13,"NSF proposal data",-10
"3442","NWT","sdl",1991-01-01,-6,"NSF proposal data",-11,"NSF proposal data",-8.5
"3443","NWT","sdl",1991-01-02,-5,"NSF proposal data",-11,"NSF proposal data",-8
"3444","NWT","sdl",1991-01-03,-4,"NSF proposal data",-9,"NSF proposal data",-6.5
"3445","NWT","sdl",1991-01-04,-3,"NSF proposal data",-10,"NSF proposal data",-6.5
"3446","NWT","sdl",1991-01-05,-7,"NSF proposal data",-13,"NSF proposal data",-10
"3447","NWT","sdl",1991-01-06,-4,"NSF proposal data",-13,"NSF proposal data",-8.5
"3448","NWT","sdl",1991-01-07,-7,"NSF proposal data",-12,"NSF proposal data",-9.5
"3449","NWT","sdl",1991-01-08,-11,"NSF proposal data",-14,"NSF proposal data",-12.5
"3450","NWT","sdl",1991-01-09,-1,"NSF proposal data",-12,"NSF proposal data",-6.5
"3451","NWT","sdl",1991-01-10,-9,"NSF proposal data",-14,"NSF proposal data",-11.5
"3452","NWT","sdl",1991-01-11,-12,"NSF proposal data",-15,"NSF proposal data",-13.5
"3453","NWT","sdl",1991-01-12,-7,"NSF proposal data",-12,"NSF proposal data",-9.5
"3454","NWT","sdl",1991-01-13,-7,"NSF proposal data",-10,"NSF proposal data",-8.5
"3455","NWT","sdl",1991-01-14,-9,"NSF proposal data",-13,"NSF proposal data",-11
"3456","NWT","sdl",1991-01-15,-10,"NSF proposal data",-13,"NSF proposal data",-11.5
"3457","NWT","sdl",1991-01-16,-11,"NSF proposal data",-14,"NSF proposal data",-12.5
"3458","NWT","sdl",1991-01-17,-10,"NSF proposal data",-15,"NSF proposal data",-12.5
"3459","NWT","sdl",1991-01-18,1,"NSF proposal data",-12,"NSF proposal data",-5.5
"3460","NWT","sdl",1991-01-19,-5,"NSF proposal data",-15,"NSF proposal data",-10
"3461","NWT","sdl",1991-01-20,-14,"NSF proposal data",-20,"NSF proposal data",-17
"3462","NWT","sdl",1991-01-21,-10,"NSF proposal data",-20,"NSF proposal data",-15
"3463","NWT","sdl",1991-01-22,-11,"NSF proposal data",-18,"NSF proposal data",-14.5
"3464","NWT","sdl",1991-01-23,-15,"NSF proposal data",-20,"NSF proposal data",-17.5
"3465","NWT","sdl",1991-01-24,-15,"NSF proposal data",-20,"NSF proposal data",-17.5
"3466","NWT","sdl",1991-01-25,-17,"NSF proposal data",-20,"NSF proposal data",-18.5
"3467","NWT","sdl",1991-01-26,-13,"NSF proposal data",-17,"NSF proposal data",-15
"3468","NWT","sdl",1991-01-27,-14,"NSF proposal data",-17,"NSF proposal data",-15.5
"3469","NWT","sdl",1991-01-28,-12,"NSF proposal data",-16,"NSF proposal data",-14
"3470","NWT","sdl",1991-01-29,-15,"NSF proposal data",-21,"NSF proposal data",-18
"3471","NWT","sdl",1991-01-30,-12,"NSF proposal data",-19,"NSF proposal data",-15.5
"3472","NWT","sdl",1991-01-31,-5,"NSF proposal data",-12,"NSF proposal data",-8.5
"3473","NWT","sdl",1991-02-01,1,"NSF proposal data",-9,"NSF proposal data",-4
"3474","NWT","sdl",1991-02-02,1,"NSF proposal data",-8,"NSF proposal data",-3.5
"3475","NWT","sdl",1991-02-03,-5,"NSF proposal data",-10,"NSF proposal data",-7.5
"3476","NWT","sdl",1991-02-04,-2,"NSF proposal data",-12,"NSF proposal data",-7
"3477","NWT","sdl",1991-02-05,1,"NSF proposal data",-7,"NSF proposal data",-3
"3478","NWT","sdl",1991-02-06,-4,"NSF proposal data",-11,"NSF proposal data",-7.5
"3479","NWT","sdl",1991-02-07,1,"NSF proposal data",-7,"NSF proposal data",-3
"3480","NWT","sdl",1991-02-08,0,"NSF proposal data",-10,"NSF proposal data",-5
"3481","NWT","sdl",1991-02-09,0,"NSF proposal data",-14,"NSF proposal data",-7
"3482","NWT","sdl",1991-02-10,-2,"NSF proposal data",-9,"NSF proposal data",-5.5
"3483","NWT","sdl",1991-02-11,-2,"NSF proposal data",-8,"NSF proposal data",-5
"3484","NWT","sdl",1991-02-12,-4,"NSF proposal data",-10,"NSF proposal data",-7
"3485","NWT","sdl",1991-02-13,-10,"NSF proposal data",-12,"NSF proposal data",-11
"3486","NWT","sdl",1991-02-14,-8,"NSF proposal data",-13,"NSF proposal data",-10.5
"3487","NWT","sdl",1991-02-15,-5,"NSF proposal data",-8,"NSF proposal data",-6.5
"3488","NWT","sdl",1991-02-16,-5,"NSF proposal data",-7,"NSF proposal data",-6
"3489","NWT","sdl",1991-02-17,-6,"NSF proposal data",-15,"NSF proposal data",-10.5
"3490","NWT","sdl",1991-02-18,-11,"NSF proposal data",-16,"NSF proposal data",-13.5
"3491","NWT","sdl",1991-02-19,-10,"NSF proposal data",-18,"NSF proposal data",-14
"3492","NWT","sdl",1991-02-20,-8,"NSF proposal data",-11,"NSF proposal data",-9.5
"3493","NWT","sdl",1991-02-21,-5,"NSF proposal data",-10,"NSF proposal data",-7.5
"3494","NWT","sdl",1991-02-22,-2,"NSF proposal data",-8,"NSF proposal data",-5
"3495","NWT","sdl",1991-02-23,-5,"NSF proposal data",-10,"NSF proposal data",-7.5
"3496","NWT","sdl",1991-02-24,-10,"NSF proposal data",-18,"NSF proposal data",-14
"3497","NWT","sdl",1991-02-25,-13,"NSF proposal data",-19,"NSF proposal data",-16
"3498","NWT","sdl",1991-02-26,-9,"NSF proposal data",-17,"NSF proposal data",-13
"3499","NWT","sdl",1991-02-27,-8,"NSF proposal data",-15,"NSF proposal data",-11.5
"3500","NWT","sdl",1991-02-28,-4,"NSF proposal data",-10,"NSF proposal data",-7
"3501","NWT","sdl",1991-03-01,-4,"NSF proposal data",-10,"NSF proposal data",-7
"3502","NWT","sdl",1991-03-02,-8,"NSF proposal data",-11,"NSF proposal data",-9.5
"3503","NWT","sdl",1991-03-03,-6,"NSF proposal data",-11,"NSF proposal data",-8.5
"3504","NWT","sdl",1991-03-04,-3,"NSF proposal data",-8,"NSF proposal data",-5.5
"3505","NWT","sdl",1991-03-05,-4,"NSF proposal data",-13,"NSF proposal data",-8.5
"3506","NWT","sdl",1991-03-06,-14,"NSF proposal data",-20,"NSF proposal data",-17
"3507","NWT","sdl",1991-03-07,-16,"NSF proposal data",-20,"NSF proposal data",-18
"3508","NWT","sdl",1991-03-08,-15,"NSF proposal data",-18,"NSF proposal data",-16.5
"3509","NWT","sdl",1991-03-09,-5,"NSF proposal data",-17,"NSF proposal data",-11
"3510","NWT","sdl",1991-03-10,-4,"NSF proposal data",-8,"NSF proposal data",-6
"3511","NWT","sdl",1991-03-11,-2,"NSF proposal data",-11,"NSF proposal data",-6.5
"3512","NWT","sdl",1991-03-12,-10,"NSF proposal data",-15,"NSF proposal data",-12.5
"3513","NWT","sdl",1991-03-13,-6,"NSF proposal data",-16,"NSF proposal data",-11
"3514","NWT","sdl",1991-03-14,-8,"NSF proposal data",-15,"NSF proposal data",-11.5
"3515","NWT","sdl",1991-03-15,-9,"NSF proposal data",-14,"NSF proposal data",-11.5
"3516","NWT","sdl",1991-03-16,-7,"NSF proposal data",-13,"NSF proposal data",-10
"3517","NWT","sdl",1991-03-17,-9,"NSF proposal data",-13,"NSF proposal data",-11
"3518","NWT","sdl",1991-03-18,-1,"NSF proposal data",-11,"NSF proposal data",-6
"3519","NWT","sdl",1991-03-19,0,"NSF proposal data",-10,"NSF proposal data",-5
"3520","NWT","sdl",1991-03-20,-9,"NSF proposal data",-12,"NSF proposal data",-10.5
"3521","NWT","sdl",1991-03-21,-5,"NSF proposal data",-13,"NSF proposal data",-9
"3522","NWT","sdl",1991-03-22,-10,"NSF proposal data",-13,"NSF proposal data",-11.5
"3523","NWT","sdl",1991-03-23,-5,"NSF proposal data",-13,"NSF proposal data",-9
"3524","NWT","sdl",1991-03-24,0,"NSF proposal data",-9,"NSF proposal data",-4.5
"3525","NWT","sdl",1991-03-25,0,"NSF proposal data",-7,"NSF proposal data",-3.5
"3526","NWT","sdl",1991-03-26,-5,"NSF proposal data",-12,"NSF proposal data",-8.5
"3527","NWT","sdl",1991-03-27,-12,"NSF proposal data",-14,"NSF proposal data",-13
"3528","NWT","sdl",1991-03-28,-9,"NSF proposal data",-15,"NSF proposal data",-12
"3529","NWT","sdl",1991-03-29,-9,"NSF proposal data",-12,"NSF proposal data",-10.5
